headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
Second Death From Virus Is Reported in the U.S.,2020-03-01,-0.8316,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.8316}",World,The second death was a man in his 70s in the Seattle area who had underlying health conditions.,['Coronavirus (2019-nCoV)'],https://www.nytimes.com/2020/03/01/world/coronavirus-news.html,article,News
What’s on TV Sunday: ‘Dispatches from Elsewhere’ and ‘Doctor Who’,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"Jason Segel stars in a new anthology on AMC, while the 12th season of “Doctor Who” comes to a close on BBC America.","['Movies', 'Television']",https://www.nytimes.com/2020/03/01/arts/television/whats-on-tv-sunday-dispatches-from-elsewhere-and-doctor-who.html,article,News
"On ‘S.N.L.’, John Mulaney and Jake Gyllenhaal Find Humor in the Coronavirus",2020-03-01,0.2732,"{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.2732}",Arts,"Mulaney, the comic and former “S.N.L.” writer, and the cast took aim at Mike Pence, the Democratic presidential race and La Guardia Airport, among other targets.",['Television'],https://www.nytimes.com/2020/03/01/arts/television/saturday-night-live-john-mulaney.html,article,News
"‘I Only Drink My Coffee Black, and I Cannot Drink It With Sugar’",2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",New York,"A morning routine, a Katharine Gibbs student goes to a show and more reader tales of New York City in this week’s Metropolitan Diary.",[],https://www.nytimes.com/2020/03/01/nyregion/metropolitan-diary.html,article,News
"Making a Plague Movie, With Coronavirus on the Doorstep",2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",World,"A British film crew shooting in Italy suddenly found concern about the coronavirus encroaching, including a text from the director’s mother.","['Coronavirus (2019-nCoV)', 'Epidemics', 'Movies']",https://www.nytimes.com/2020/03/01/world/europe/coronavirus-movie-italy-decameron.html,article,News
"Israel, ‘Start-up Nation,’ Groans Under Strains of Growth and Neglect",2020-03-01,0.4404,"{'neg': 0.057, 'neu': 0.835, 'pos': 0.108, 'compound': 0.4404}",World,"The election on Monday might break a yearlong political deadlock. But huge challenges in health, education and transit are decades in the making.","['Politics and Government', 'Economic Conditions and Trends', 'Roads and Traffic', 'Transit Systems', 'Education (K-12)', 'Hospitals', 'Labor and Jobs', 'Productivity', 'Population']",https://www.nytimes.com/2020/03/01/world/middleeast/israel-election-issues.html,article,News
Why Afghanistan Became an Invisible War,2020-03-01,-0.5994,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5994}",World,This war is different.,"['Afghanistan War (2001- )', 'War and Revolution']",https://www.nytimes.com/interactive/2020/03/01/world/asia/afghanistan-invisible-war.html,multimedia,Interactive Feature
5 Takeaways From the South Carolina Primary,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,"Joe Biden is “very much alive,” but the race is far from over as the Democratic presidential candidates turn toward the 16 contests on Tuesday.",['Presidential Election of 2020'],https://www.nytimes.com/2020/03/01/us/politics/sc-primary-biden.html,article,News
Homes That Sold for Around $1 Million,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,Recent residential sales in New York City and the region.,['Real Estate and Housing (Residential)'],https://www.nytimes.com/2020/03/01/realestate/homes-that-sold-for-around-1-million.html,article,News
"An Office With 128,000 Miles",2020-03-01,0.659,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.659}",Times Insider,"As a reporter covering Texas, I ate, worked and slept in my trusty, company-issued Chevy. So allow me a moment to observe the end of its road.","['News and News Media', 'Road Trips', 'Newspapers', 'Hurricanes and Tropical Storms']",https://www.nytimes.com/2020/03/01/insider/reporter-car.html,article,News
Why Some Suburban Women Are Wary of Bernie Sanders,2020-03-01,-0.25,"{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.25}",U.S.,"Virginia’s shift to the Democrats has been led by suburban moderates, especially college-educated women. Some wonder whether Mr. Sanders is what they signed up for.","['Presidential Election of 2020', 'Primaries and Caucuses', 'Women and Girls']",https://www.nytimes.com/2020/03/01/us/politics/bernie-sanders-virginia-suburbs.html,article,News
Baristas at Starbucks Accuse Service Company of Abuse and Pay Gaps,2020-03-01,-0.7506,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.7506}",Business Day,"A union representing employees at airport Starbucks locations says immigrant, transgender and black baristas have faced discrimination.","['Discrimination', 'Organized Labor', 'Wages and Salaries', 'Race and Ethnicity', 'Black People', 'Blacks', 'Transgender and Transsexuals', 'AIRPORTS', 'Immigration and Emigration']",https://www.nytimes.com/2020/03/01/business/starbucks-discrimination-race.html,article,News
"Bernie Sanders Raised $46 Million in February, a Record for 2020",2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",U.S.,Mr. Sanders’s campaign said that it had received 2.2 million donations in the month. Elizabeth Warren’s team announced raising $29 million over the same period.,"['Presidential Election of 2020', 'Campaign Finance', 'Political Advertising']",https://www.nytimes.com/2020/03/01/us/politics/bernie-sanders-money.html,article,News
‘Slovakia Has Woken Up’: Governing Party Suffers Decisive Election Defeat,2020-03-01,0.2263,"{'neg': 0.088, 'neu': 0.794, 'pos': 0.118, 'compound': 0.2263}",World,The loss paves the way for a new governing coalition after the main opposition group ran a campaign under the slogan “Together Against the Mafia.”,"['Politics and Government', 'Corruption (Institutional)', 'Elections', 'Neo Nazi Groups', 'Organized Crime']",https://www.nytimes.com/2020/03/01/world/europe/slovakia-election.html,article,News
"South Carolina, Coronavirus, Taliban: Your Weekend Briefing",2020-03-01,0.2023,"{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.2023}",Briefing,Here’s what you need to know about the week’s top stories.,[],https://www.nytimes.com/2020/03/01/briefing/south-carolina-coronavirus-taliban-your-weekend-briefing.html,article,briefing
"What Comes Next, Joe Biden?",2020-03-01,0.6705,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6705}",Opinion,He needs to capitalize on his big South Carolina win to stay competitive with Bernie Sanders.,"['Presidential Election of 2020', 'Primaries and Caucuses']",https://www.nytimes.com/2020/03/01/opinion/joe-biden-south-carolina.html,article,Op-Ed
The Week in Business: It Was All About the Coronavirus,2020-03-01,0.7351,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.7351}",Business Day,"I’m going to do my taxes this week. There, I said it. Maybe now I’ll actually follow through. Or I’ll spend the week wandering from supermarket to supermarket, stocking up on canned soup. The coronavirus has been rattling the business world since January, but this week was different: It sent the markets tumbling and now seems poised to disrupt every aspect of American life. Maybe we’ll all end up doing our taxes from the safety of a bunker. — David Yaffe-Bellany","['Stocks and Bonds', 'United States Economy', 'Coronavirus (2019-nCoV)', 'Mergers, Acquisitions and Divestitures', 'International Trade and World Market']",https://www.nytimes.com/2020/03/01/business/the-week-in-business-it-was-all-about-the-coronavirus.html,article,News
How the Democrats’ ‘15% Rule’ Could Reshape the Race on Super Tuesday,2020-03-01,0.5994,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.5994}",U.S.,The rule is intended to weed out candidates who don’t have a viable path to the nomination.,"['Primaries and Caucuses', 'Presidential Election of 2020', 'United States Politics and Government']",https://www.nytimes.com/2020/03/01/us/15-percent-rule-democratic-delegates.html,article,News
Afghan Peace Plan Faces Its First Roadblock: Releasing Taliban Prisoners,2020-03-01,0.6894,"{'neg': 0.075, 'neu': 0.78, 'pos': 0.144, 'compound': 0.6894}",World,"Afghanistan’s president said he had not agreed to release up to 5,000 prisoners, as a deal between the United States and the Taliban appears to require.","['Terrorism', 'Women and Girls', 'Afghanistan War (2001- )']",https://www.nytimes.com/2020/03/01/world/asia/US-taliban-deal-reaction.html,article,News
"Velvet Ropes, Inclusion and Kanye West in Paris",2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Style,"Who gets to be part of the gang? Who gets pushed out? Celine, Comme des Garçons and Balmain offer different answers.","['Fashion and Apparel', 'Paris Fashion Week', 'your-feed-fashion']",https://www.nytimes.com/2020/03/01/style/paris-fashion-week-celine-balmain-comme-des-garcons.html,article,News
Balenciaga: Fall 2020,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,See the looks from the Balenciaga: Fall 2020 Collection.,['Paris Fashion Week'],https://www.nytimes.com/slideshow/2020/03/01/fashion/runway-womens/balenciaga-fall-2020.html,multimedia,Slideshow
This Was Molly Seidel’s First Marathon. Her Next Will Be at the Olympics.,2020-03-01,0.0,"{'neg': 0.037, 'neu': 0.926, 'pos': 0.037, 'compound': 0.0}",Sports,"Seidel, 25, has two jobs, shares an apartment with her sister and runs turkey trots in costume. No, she can’t believe this is happening, either.","['Olympic Games (2020)', 'Marathon Running']",https://www.nytimes.com/2020/03/01/sports/olympics/molly-seidel-olympic-marathon-trials.html,article,News
Alaïa and Lagerfeld: The Lives of Very Different Men,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Style,"One designer was independent, the other aligned with major houses. But new books show both had an outsize effect on fashion.","['Fashion and Apparel', 'Books and Literature', 'Design', 'Creativity', 'your-feed-fashion']",https://www.nytimes.com/2020/03/01/style/fashion-books-azzedine-alaia-karl-lagerfeld.html,article,News
How to Protect Yourself and Prepare for the Coronavirus,2020-03-01,0.836,"{'neg': 0.066, 'neu': 0.733, 'pos': 0.202, 'compound': 0.836}",Health,"With a clear head and some simple tips, you can help reduce your risk, prepare your family and do your part to protect others.","['Coronavirus (2019-nCoV)', 'Travel Warnings', 'Travel and Vacations', 'Hygiene and Cleanliness', 'Masks', 'Epidemics', 'Vaccination and Immunization']",https://www.nytimes.com/article/prepare-for-coronavirus.html,article,briefing
Why South Carolina Was So Personal for Joe Biden,2020-03-01,0.7906,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7906}",Opinion,His old friends bucked him up on Saturday. Will it give him a charge for Super Tuesday? Here’s a look at scenes from the Palmetto State.,"['Presidential Election of 2020', 'Primaries and Caucuses']",https://www.nytimes.com/2020/03/01/opinion/south-carolina-primary-photos.html,article,Op-Ed
What to Cook This Week,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Food,Dawn Perry makes the case for boneless chicken breasts in three recipes. Make one — or all three — in the days to come.,['Cooking and Cookbooks'],https://www.nytimes.com/2020/03/01/dining/what-to-cook-this-week.html,article,News
Greece Suspends Asylum as Turkey Opens Gates for Migrants,2020-03-01,-0.2732,"{'neg': 0.041, 'neu': 0.959, 'pos': 0.0, 'compound': -0.2732}",World,"The military deployed troops to the Greek border with Turkey, warned migrants by text message not to cross and announced summary deportations.","['Immigration and Emigration', 'Refugees and Displaced Persons', 'Defense and Military Forces']",https://www.nytimes.com/2020/03/01/world/europe/greece-migrants-border-turkey.html,article,News
Thom Browne: Fall 2020,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,See the looks from the Thom Browne: Fall 2020 Collection.,['Paris Fashion Week'],https://www.nytimes.com/slideshow/2020/03/01/fashion/runway-womens/thom-browne-fall-2020.html,multimedia,Slideshow
Battle for Control of Senate Takes Shape as Both Parties Seek Firewall,2020-03-01,0.4767,"{'neg': 0.104, 'neu': 0.763, 'pos': 0.133, 'compound': 0.4767}",U.S.,"Democrats increasingly regard winning the Senate as their last remaining check on President Trump, should he win re-election, while Republicans fight to maintain power in Congress.","['Politics and Government', 'Elections, Senate', 'United States Politics and Government', 'Primaries and Caucuses', 'Elections']",https://www.nytimes.com/2020/03/01/us/senate-control-democrats-republicans.html,article,News
Working From Home: How Coronavirus Could Affect the Workplace,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Business Day,"Businesses are grappling with how to deal with a potential outbreak. Here’s what they’re doing, and how it could affect their workers.","['Paid Time Off', 'Workplace Hazards and Violations', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Workplace Environment', ""Workers' Compensation Insurance"", 'Wages and Salaries', 'Disability Insurance']",https://www.nytimes.com/2020/03/01/business/coronavirus-working-from-home.html,article,News
Avoiding Coronavirus May Be a Luxury Some Workers Can’t Afford,2020-03-01,-0.3152,"{'neg': 0.149, 'neu': 0.744, 'pos': 0.107, 'compound': -0.3152}",The Upshot,"A sick day? Remote work? Not so easy if your job is at a restaurant, a day care center or a construction site.","['Paid Time Off', 'Coronavirus (2019-nCoV)', 'Telecommuting', 'Income Inequality', 'Health Insurance and Managed Care']",https://www.nytimes.com/2020/03/01/upshot/coronavirus-sick-days-service-workers.html,article,News
Extend a Nuclear Arms Treaty,2020-03-01,0.34,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.34}",Opinion,"Andrei Kozyrev, former foreign minister of Russia, writes about the New Strategic Arms Reduction Treaty.","['Strategic Arms Reduction Treaty', 'United States International Relations', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT']",https://www.nytimes.com/2020/03/01/opinion/letters/nuclear-arms-treaty.html,article,Letter
Disclosure of Campaign Donors,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,"Floyd Abrams, the constitutional lawyer, discusses disclosure obligations of large donors.","['Freedom of Speech and Expression', 'First Amendment (US Constitution)']",https://www.nytimes.com/2020/03/01/opinion/letters/campaign-donors.html,article,Letter
"In India, Modi’s Policies Have Lit a Fuse",2020-03-01,-0.25,"{'neg': 0.04, 'neu': 0.939, 'pos': 0.021, 'compound': -0.25}",World,Many Indians believed it was only a matter of time before Hindu nationalism provoked the kind of bloodshed that exploded in New Delhi.,"['Politics and Government', 'Muslims and Islam', 'Demonstrations, Protests and Riots', 'Hinduism', 'Police Brutality, Misconduct and Shootings', 'Discrimination']",https://www.nytimes.com/2020/03/01/world/asia/india-modi-hindus.html,article,News
Kobe Bryant’s Widow ‘Devastated’ by Reports That Deputies Shared Crash Photos,2020-03-01,-0.25,"{'neg': 0.145, 'neu': 0.726, 'pos': 0.128, 'compound': -0.25}",U.S.,A lawyer for Vanessa Bryant said the sharing of the photos by deputies was “an unspeakable violation of human decency.”,"['Helicopters', 'Privacy', 'Aviation Accidents, Safety and Disasters']",https://www.nytimes.com/2020/03/01/us/photos-kobe-plane-crash-.html,article,News
Afghanistan War Enters New Stage as U.S. Military Prepares to Exit,2020-03-01,-0.6369,"{'neg': 0.148, 'neu': 0.754, 'pos': 0.098, 'compound': -0.6369}",World,The deal signed on Saturday could have the United States conducting strikes to aid old enemies like the Taliban — or lead to a complete withdrawal from the country.,"['United States Defense and Military Forces', 'Terrorism', 'Afghanistan War (2001- )']",https://www.nytimes.com/2020/03/01/world/asia/afghanistan-war-troops-cia.html,article,News
Israeli Slugfest:The Campaign in Pictures,2020-03-01,-0.2732,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.2732}",World,"Benjamin Netanyahu and Benny Gantz, battling to break a yearlong stalemate, wind up in the mud.","['Politics and Government', 'Elections']",https://www.nytimes.com/2020/03/01/world/middleeast/israeli-campaign-in-pictures.html,article,News
"Months After Puerto Rico Earthquakes, Thousands Are Still Living Outside",2020-03-01,-0.8316,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.8316}",U.S.,"In the past week alone, the Puerto Rico Seismic Network registered 43 “significant” quakes, leaving many people fearful of going home. More than 8,000 houses have been damaged.","['Earthquakes', 'Hurricane Maria (2017)', 'Disasters and Emergencies', 'Federal Aid (US)']",https://www.nytimes.com/2020/03/01/us/puerto-rico-earthquakes-fema.html,article,News
"After Factory Disaster, Bangladesh Made Big Safety Strides. Are the Bad Days Coming Back?",2020-03-01,-0.9217,"{'neg': 0.249, 'neu': 0.649, 'pos': 0.102, 'compound': -0.9217}",World,"The Rana Plaza collapse, which killed over 1,100 garment workers, led to much better labor conditions. Now that legacy could be in jeopardy, as a power struggle unfolds over factory safety.","['Rana Plaza Building Collapse, Bangladesh (2013)', 'Workplace Hazards and Violations', 'Accidents and Safety', 'Politics and Government', 'Factories and Manufacturing', 'Fashion and Apparel', 'Wages and Salaries', 'your-feed-selfcare', 'your-feed-fashion']",https://www.nytimes.com/2020/03/01/world/asia/rana-plaza-bangladesh-garment-industry.html,article,News
"Coronavirus May Have Spread in U.S. for Weeks, Gene Sequencing Suggests",2020-03-01,-0.4939,"{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.4939}",Health,"Two cases detected weeks apart in Washington State had genetic links, suggesting that many more people in the area may be infected.","['Coronavirus (2019-nCoV)', 'Genetics and Heredity', 'Influenza', 'Epidemics']",https://www.nytimes.com/2020/03/01/health/coronavirus-washington-spread.html,article,News
"‘Invisible Man’ Tops Box Office, Giving New Life to Old Monsters",2020-03-01,0.6908,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6908}",Arts,"A low-budget reboot of the 87-year-old movie character collected $29 million, unseating “Sonic the Hedgehog.”","['Movies', 'Box Office Sales']",https://www.nytimes.com/2020/03/01/arts/invisible-man-box-office.html,article,News
"At Olympic Marathon Trials, the Agony of Fourth Place",2020-03-01,-0.8934,"{'neg': 0.199, 'neu': 0.733, 'pos': 0.068, 'compound': -0.8934}",Sports,"Des Linden, in the women’s division, and Leonard Korir, in the men’s, were favorites to make the U.S. team. They finished fourth, which can be the worst pain of all.","['Boston Marathon', 'Marathon Running', 'Olympic Games (2020)']",https://www.nytimes.com/2020/03/01/sports/olympics/olympic-marathon-trials-des-linden.html,article,News
Valentino: Fall 2020,2020-03-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Fashion & Style,See the looks from the Valentino: Fall 2020 Collection.,['Paris Fashion Week'],https://www.nytimes.com/slideshow/2020/03/01/fashion/runway-womens/valentino-fall-2020.html,multimedia,Slideshow
Texas’s Lone G.O.P. Woman in Congress Faces a Stiff Challenge From the Right,2020-03-01,-0.5719,"{'neg': 0.111, 'neu': 0.837, 'pos': 0.052, 'compound': -0.5719}",U.S.,"Representative Kay Granger is in an expensive primary battle while facing accusations that she has not done enough for President Trump, who endorsed her.","['Elections, House of Representatives', 'Conservatism (US Politics)', 'Women and Girls', 'Endorsements', 'Federal Aid (US)']",https://www.nytimes.com/2020/03/01/us/politics/texas-kay-granger.html,article,News
"Defiant Iranian Directors Speak Out About Censorship, Onscreen and Off",2020-03-01,0.8779,"{'neg': 0.028, 'neu': 0.795, 'pos': 0.177, 'compound': 0.8779}",Movies,"Mohammad Rasoulof, whose new movie won the top prize at the Berlin Film Festival, is one of several filmmakers who have grown more outspoken as Iran clamps down on artistic expression.","['Movies', 'Berlin International Film Festival', 'Politics and Government', 'Censorship', 'Awards, Decorations and Honors']",https://www.nytimes.com/2020/03/01/movies/rasoulof-iran-filmmakers-protest.html,article,News
What the Plague Can Teach Us About the Coronavirus,2020-03-01,-0.5719,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.5719}",Opinion,We need to be on guard against the xenophobia and persecution that arose during outbreaks of that dreaded disease.,"['Quarantines', 'Coronavirus (2019-nCoV)', 'Epidemics', 'Discrimination']",https://www.nytimes.com/2020/03/01/opinion/coronavirus-italy.html,article,Op-Ed
