headline,date,compound_score,SA,section,abstract,keywords,url,doc_type,material_type
"At Florida Rally, Trump Boasts About the Economy and Takes Aim at Usual Targets",2018-08-01,0.4754,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.4754}",U.S.,"The president called himself “the most popular person in the history of the Republican Party” — a debunked claim — and took shots at his usual list of piñatas, boogeymen and political targets.",['United States Politics and Government'],https://www.nytimes.com/2018/07/31/us/politics/trump-tampa-rally.html,article,News
Mets Endure Most Lopsided Defeat in Franchise History,2018-08-01,-0.7339,"{'neg': 0.152, 'neu': 0.8, 'pos': 0.048, 'compound': -0.7339}",Sports,"An embarrassing loss to a division rival took a turn for the absurd in the eighth inning when Jose Reyes, a 16-year veteran infielder, came in to pitch.",['Baseball'],https://www.nytimes.com/2018/07/31/sports/baseball/mets-nationals-lopsided-loss.html,article,News
"Facebook, Greece, Extreme Heat: Your Wednesday Briefing",2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2018/07/31/briefing/facebook-greece-extreme-heat.html,article,briefing
Mueller Passes 3 Cases Focused on Illicit Foreign Lobbying to Prosecutors in New York,2018-08-01,0.5267,"{'neg': 0.058, 'neu': 0.863, 'pos': 0.079, 'compound': 0.5267}",U.S.,"The special counsel has referred investigations into lobbying by Washington insiders to the federal prosecutors in New York handling the case against Michael Cohen, President Trump’s former lawyer.","['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Presidential Election of 2016', 'United States International Relations', 'Lobbying and Lobbyists', 'Elections']",https://www.nytimes.com/2018/08/01/us/politics/mueller-foreign-lobbying.html,article,News
Losing Earth: The Decade We Almost Stopped Climate Change,2018-08-01,-0.8228,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.8228}",Magazine,"We knew everything we needed to know, and nothing stood in our way. Nothing, that is, except ourselves. A tragedy in two acts.","['Greenhouse Gas Emissions', 'Carbon Dioxide', 'United States Economy', 'United States Politics and Government', 'Coal']",https://www.nytimes.com/interactive/2018/08/01/magazine/climate-change-losing-earth.html,multimedia,Interactive Feature
What’s on TV Wednesday: ‘The Sinner’ and ‘The Originals’,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Arts,"“The Sinner” returns, with Carrie Coon joining the cast. And “The Originals” comes to a close.",['Television'],https://www.nytimes.com/2018/08/01/arts/television/whats-on-tv-wednesday-the-sinner-and-the-originals.html,article,Schedule
"News of Laos Dam Failure Didn’t Reach Them, but the Water Did",2018-08-01,-0.5983,"{'neg': 0.161, 'neu': 0.703, 'pos': 0.136, 'compound': -0.5983}",World,"The flooding from a failed dam in Laos soon moved into neighboring Cambodia, upending life for impoverished farmers there with little hope of help.","['Levees and Dams', 'Floods', 'Rivers']",https://www.nytimes.com/2018/08/01/world/asia/laos-cambodia-dam-flooding.html,article,News
A Push for 3-D Weapons by One of the World’s ‘Most Dangerous People’,2018-08-01,-0.8779,"{'neg': 0.231, 'neu': 0.672, 'pos': 0.097, 'compound': -0.8779}",U.S.,Cody Wilson is engaged in a legal fight to distribute blueprints for printing 3-D weapons. He calls his efforts “a pretty mainline American idea.”,"['Firearms', 'Computers and the Internet', '3-D Printers', 'Freedom of Speech and Expression', 'Virtual Currency', 'Decisions and Verdicts']",https://www.nytimes.com/2018/08/01/us/3d-guns-printing.html,article,News
China’s Plan to Win Friends and Influence Includes Ski Slopes and Spas,2018-08-01,0.7845,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.7845}",Business Day,"The Belt and Road Initiative is widely seen as a push to develop geopolitical ties through infrastructure and ports. Companies are using it for more frivolous projects, too.","['Foreign Investments', 'International Relations', 'Politics and Government', 'Infrastructure (Public Works)', 'AMUSEMENT AND THEME PARKS', 'Skiing']",https://www.nytimes.com/2018/08/01/business/china-belt-and-road.html,article,News
Celebrating Girlhood and Feminine Identity,2018-08-01,0.5719,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.5719}",Lens,"Melissa Ann Pinney’s project exploring female identity spans three decades and presents women and girls as subjects in their own right, not as accessories in the lives of men.","['Women and Girls', 'Title IX (Gender Discrimination Legislation)', 'Discrimination', 'Photography']",https://www.nytimes.com/2018/08/01/lens/melissa-ann-pinney-girl-transcendent.html,article,News
How Robert Indiana’s Caretaker Came to Control His Artistic Legacy,2018-08-01,0.6369,"{'neg': 0.026, 'neu': 0.87, 'pos': 0.104, 'compound': 0.6369}",Arts,"The late artist’s caretaker, whose loyalty has been questioned by some, will run a foundation that will shepherd Mr. Indiana’s art and create a new museum.","['Art', 'Museums', 'Suits and Litigation (Civil)', 'Wills and Estates', 'Forgery']",https://www.nytimes.com/2018/08/01/arts/design/robert-indiana-legacy-jamie-thomas.html,article,News
"Colbert Jabs Trump for Saying, ‘Collusion Is Not a Crime’",2018-08-01,0.3468,"{'neg': 0.06, 'neu': 0.837, 'pos': 0.103, 'compound': 0.3468}",Arts,"Poking fun at President Trump for how often he repeats “No collusion,” Stephen Colbert said, “He uses it for every occasion — it’s like his ‘aloha.’”",[],https://www.nytimes.com/2018/08/01/arts/television/stephen-colbert-trump-no-collusion.html,article,News
Take a Vacation From Exercise? Your Body May Not Thank You,2018-08-01,-0.2755,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.2755}",Well,Two new studies look at what happens when we do not exercise or move around much for a period of time. ,"['Diabetes', 'Exercise', 'Insulin', 'Muscles', 'Elderly']",https://www.nytimes.com/2018/08/01/well/exercise-break-vacation-metabolic-diabetes-health.html,article,News
Four Wineries Bringing New Energy and New Design to Napa Valley,2018-08-01,0.4767,"{'neg': 0.031, 'neu': 0.881, 'pos': 0.088, 'compound': 0.4767}",Travel,"These new wineries are shaking up the tourist scene in Napa Valley, with interesting spaces, intimate experiences, and an emphasis on dining and culture.","['Wines', 'Travel and Vacations']",https://www.nytimes.com/2018/08/01/travel/new-wineries-napa-valley.html,article,News
"After Years of Quiet, Democratic Candidates Can’t Stop Talking About Health Care",2018-08-01,-0.296,"{'neg': 0.047, 'neu': 0.953, 'pos': 0.0, 'compound': -0.296}",The Upshot,"A potent campaign theme emerges across the nation, with a particular emphasis on pre-existing conditions. ","['Health Insurance and Managed Care', 'Midterm Elections (2018)', 'Patient Protection and Affordable Care Act (2010)', 'United States Politics and Government', 'Political Advertising']",https://www.nytimes.com/2018/08/01/upshot/democratic-candidates-midterms-health-care.html,article,News
White House Weighs Another Reduction in Refugees Admitted to U.S.,2018-08-01,-0.0258,"{'neg': 0.067, 'neu': 0.868, 'pos': 0.065, 'compound': -0.0258}",U.S.,"Under one proposal, no more than 25,000 refugees could be resettled in the United States next year, a cut of more than 40 percent from this year’s limit.","['Refugees and Displaced Persons', 'Immigration and Emigration', 'United States International Relations', 'United States Politics and Government']",https://www.nytimes.com/2018/08/01/us/politics/trump-refugees-reduction.html,article,News
Stumbles? What Stumbles? Big Tech Is as Strong as Ever,2018-08-01,-0.5873,"{'neg': 0.1, 'neu': 0.84, 'pos': 0.06, 'compound': -0.5873}",Technology,"Facebook’s earnings report sent tech stocks cratering. But don’t let that fool you: Apple, Google, Facebook, Amazon and Microsoft are still on their way to dominating the future.","['Computers and the Internet', 'Cloud Computing', 'Online Advertising', 'Company Reports', 'Social Media', 'E-Commerce', 'Antitrust Laws and Competition Issues']",https://www.nytimes.com/2018/08/01/technology/big-tech-earnings-stumbles.html,article,News
"Fed Holds Interest Rates Steady but, Defying Trump, Signals Increases to Come",2018-08-01,0.25,"{'neg': 0.0, 'neu': 0.968, 'pos': 0.032, 'compound': 0.25}",Business Day,"Federal Reserve officials upgraded their already high marks for their economy, issuing a statement that keeps them on track to raise rates next month and in December.","['United States Economy', 'Interest Rates', 'Inflation (Economics)']",https://www.nytimes.com/2018/08/01/business/economy/federal-reserve-interest-rates.html,article,News
Why a Picture Book Now for Young Kids? Let’s Just Say He Could Feel It in His Bones,2018-08-01,0.3182,"{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.3182}",Books,"Jeff Smith, the creator of Bone, the graphic novel series, is going after younger readers.","['Comic Books and Strips', 'Books and Literature', 'Graphic Novels']",https://www.nytimes.com/2018/08/01/books/jeff-smith-bone-graphic-novel-picture-books.html,article,News
Anne Tyler’s Latest Heroine Quits Cushy Arizona for Quirky Baltimore,2018-08-01,0.7369,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.7369}",Books,"In her new novel, “Clock Dance,” a staid retiree plunges into the off-kilter lives of a single mother and her daughter.",['Books and Literature'],https://www.nytimes.com/2018/08/01/books/review/clock-dance-anne-tyler.html,article,Review
"Andrew Wheeler, New E.P.A. Chief, Details His Energy Lobbying Past",2018-08-01,0.3818,"{'neg': 0.048, 'neu': 0.874, 'pos': 0.078, 'compound': 0.3818}",Climate,"Mr. Wheeler, the agency’s acting administrator, has put forth the fullest explanation yet of his energy lobbying activities.","['Global Warming', 'Environment', 'Greenhouse Gas Emissions', 'Carbon Dioxide', 'Lobbying and Lobbyists', 'United States Politics and Government', 'Appointments and Executive Changes', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/2018/08/01/climate/andrew-wheeler-epa-lobbying.html,article,News
"5 Shows to See in New York: ‘Pretty Woman,’ ‘Be More Chill’ and More",2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Theater,"August turns out to be a month for musicals, with science fiction, a Hollywood rom-com and dueling garage bands on the agenda.",['Theater'],https://www.nytimes.com/2018/08/01/theater/august-broadway-pretty-woman-be-more-chill.html,article,News
Hotels Grapple With Racial Bias,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Travel,Recent incidents around the country have raised questions about diversity training in the hotel industry.,"['Travel and Vacations', 'Hotels and Travel Lodgings', 'Race and Ethnicity']",https://www.nytimes.com/2018/08/01/travel/hotels-diversity-training.html,article,News
Victories in the Bronx and Delusion in Queens,2018-08-01,0.8511,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.8511}",Sports,"At the trade deadline, the Yankees figured out how to get better. The Mets focused more on convincing themselves that everything is fine.","['Baseball', 'Trades (Sports)']",https://www.nytimes.com/2018/08/01/sports/mets-yankees-trade-deadline.html,article,News
"Green Party, Eyeing the 2020 Presidential Race, Prepares for the Midterms",2018-08-01,0.5927,"{'neg': 0.023, 'neu': 0.866, 'pos': 0.111, 'compound': 0.5927}",U.S.,"The Democratic Party loomed large over the annual Green Party conference last month, but all eyes were on November, when Green leaders say they’ll field at least 224 candidates.","['Midterm Elections (2018)', 'Elections, House of Representatives']",https://www.nytimes.com/2018/08/01/us/politics/green-party-midterm-elections.html,article,News
"Living In ... Irvington, N.Y.",2018-08-01,0.2732,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2732}",Real Estate,"A small town with a progressive attitude, Irvington offers residents a sense of community and history — as well as proximity to the Hudson River.",['Real Estate and Housing (Residential)'],https://www.nytimes.com/slideshow/2018/08/01/realestate/living-in-irvington-ny.html,multimedia,Slideshow
"Irvington, N.Y.: A Walkable Village With Striking Manhattan Views ",2018-08-01,0.2732,"{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.2732}",Real Estate,"A small town with a progressive attitude, Irvington offers residents a sense of community and history — as well as proximity to the Hudson River. ",['Real Estate and Housing (Residential)'],https://www.nytimes.com/2018/08/01/realestate/irvington-ny-a-walkable-village-with-striking-manhattan-views.html,article,News
"Taiwan, ‘Still Fighting’ for Democracy, Gets Nod to Host Human Rights Event",2018-08-01,0.3944,"{'neg': 0.074, 'neu': 0.824, 'pos': 0.102, 'compound': 0.3944}",World,"For Taiwan, isolated by Chinese pressure, hosting the Oslo Freedom Forum is a kind of international validation — from dissidents, if not from governments.",['Human Rights and Human Rights Violations'],https://www.nytimes.com/2018/08/01/world/asia/taiwan-oslo-freedom-forum.html,article,News
"Facebook, 3-D Guns, Apple: Your Wednesday Briefing",2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2018/08/01/briefing/facebook-3d-guns-apple.html,article,briefing
Waiting for Caesar,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Opinion,Will the Trump White House start testing the limits of its power?,"['United States Politics and Government', 'Federal Taxes (US)', 'Constitution (US)', 'Law and Legislation', 'Polls and Public Opinion']",https://www.nytimes.com/2018/08/01/opinion/trump-caesar-republican-tax-cut.html,article,Op-Ed
"Liberals, Don’t Lose Faith in the First Amendment",2018-08-01,-0.5722,"{'neg': 0.173, 'neu': 0.734, 'pos': 0.093, 'compound': -0.5722}",Opinion,"It gives people the tools to act, argues the national legal director of the A.C.L.U.","['Freedom of Speech and Expression', 'Citizens United v Federal Election Commission (Supreme Court Decision)', 'First Amendment (US Constitution)']",https://www.nytimes.com/2018/08/01/opinion/first-amendment-liberals-conservatives.html,article,Op-Ed
The Fight Over 3-D-Printed Guns,2018-08-01,-0.3208,"{'neg': 0.187, 'neu': 0.653, 'pos': 0.16, 'compound': -0.3208}",Podcasts,Critics say that publishing blueprints for 3-D-printed weapons is a threat to public safety. Supporters say it’s a First Amendment right.,"['3-D Devices and Effects', 'Firearms', 'Gun Control', 'First Amendment (US Constitution)', 'Second Amendment (US Constitution)', 'Decisions and Verdicts']",https://www.nytimes.com/2018/08/01/podcasts/the-daily/3d-printed-guns-cody-wilson-trump.html,article,News
New York Today: A Rainy Run,2018-08-01,-0.4939,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.4939}",New York,"Wednesday: The wettest months of the year, and the greenest block in Brooklyn.",[],https://www.nytimes.com/2018/08/01/nyregion/new-york-today-a-rainy-run.html,article,briefing
Russia Attacks America’s Election System. Trump Shrugs.,2018-08-01,-0.4939,"{'neg': 0.089, 'neu': 0.911, 'pos': 0.0, 'compound': -0.4939}",Opinion,"The midterms are approaching, and the president has yet to get serious about protecting the nation’s electoral system from cyberinvasion.","['Cyberwarfare and Defense', 'Midterm Elections (2018)', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'United States Politics and Government']",https://www.nytimes.com/2018/08/01/opinion/editorials/russia-election-meddling-trump-putin.html,article,Editorial
Fighting for Judaism in the Jewish State,2018-08-01,-0.3612,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.3612}",Opinion,I am an Orthodox rabbi dedicating my life to breaking the ultra-Orthodox monopoly over Jewish life in Israel.,"['Jews and Judaism', 'Weddings and Engagements', 'Religion and Belief']",https://www.nytimes.com/2018/08/01/opinion/israel-judaism-weddings.html,article,Op-Ed
"Tommy Robinson, Anti-Muslim Activist, Is Freed on Bail in U.K.",2018-08-01,-0.7717,"{'neg': 0.162, 'neu': 0.759, 'pos': 0.079, 'compound': -0.7717}",World,"The Court of Appeal ordered another hearing on a contempt of court charge against the far-right activist, who video recorded figures in a criminal trial, against a judge’s orders.","['Discrimination', 'Race and Ethnicity', 'Muslims and Islam', 'Fringe Groups and Movements']",https://www.nytimes.com/2018/08/01/world/europe/uk-tommy-robinson.html,article,News
DealBook Briefing: Facebook Is Acting Fast on Election Meddling This Year,2018-08-01,0.34,"{'neg': 0.0, 'neu': 0.952, 'pos': 0.048, 'compound': 0.34}",Business Day,"In sharp contrast with its approach to interference in the 2016 presidential race, the social network is making security moves publicly ahead of the midterms.","['Cyberwarfare and Defense', 'Russian Interference in 2016 US Elections and Ties to Trump Associates']",https://www.nytimes.com/2018/08/01/business/dealbook/facebook-midterms-meddling.html,article,News
Australian Senator Sarah Hanson-Young Sues Fellow Lawmaker After Sexist Remark,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",World,"Sarah Hanson-Young says that during a debate on the floor of Australia’s Senate, a colleague told her to “stop shagging men.”","['Sexual Harassment', 'Politics and Government', '#MeToo Movement']",https://www.nytimes.com/2018/08/01/world/australia/sarah-hanson-young-shagging-lawsuit.html,article,News
‘Short Term’ Health Insurance? Up to 3 Years Under New Trump Policy,2018-08-01,0.8271,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.8271}",U.S.,Consumers may soon have access to less expensive health insurance providing fewer benefits under a Trump administration rule intended to skirt requirements of the Affordable Care Act.,"['Health Insurance and Managed Care', 'United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)']",https://www.nytimes.com/2018/08/01/us/politics/trump-short-term-health-insurance.html,article,News
"Australian Chain Reintroduces Free Plastic Bags, Bucking Global Trend",2018-08-01,-0.2732,"{'neg': 0.111, 'neu': 0.821, 'pos': 0.068, 'compound': -0.2732}",World,"The decision by Coles, a large Australian supermarket chain, drew outrage on social media among people who warned of the environmental consequences.","['Plastic Bags', 'Water Pollution', 'Waste Materials and Disposal', 'Oceans and Seas', 'Supermarkets and Grocery Stores']",https://www.nytimes.com/2018/08/01/world/australia/coles-supermarket-plastic-bags-fee.html,article,News
Data Breaches Keep Happening. So Why Don’t You Do Something?,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Technology,"News about leaks of personal information can lead consumers to believe that’s the new normal, but experts caution against such “breach fatigue.”","['Computer Security', 'Privacy', 'Identity Theft', 'Consumer Protection', 'Consumer Behavior']",https://www.nytimes.com/2018/08/01/technology/data-breaches.html,article,News
Climate Change’s Raging Wildfires,2018-08-01,-0.5267,"{'neg': 0.108, 'neu': 0.892, 'pos': 0.0, 'compound': -0.5267}",Opinion,"Fast-moving blazes, broiling heat, droughts and bizarrely deadly twists — the new normal.","['Weather', 'Wildfires', 'Drought', 'Global Warming', 'Floods', 'Deaths (Fatalities)']",https://www.nytimes.com/2018/08/01/opinion/columnists/california-wildfires-climate-change.html,article,Op-Ed
"A Rock Band Flirts With German Taboos, and Finds a Huge Following",2018-08-01,0.1522,"{'neg': 0.051, 'neu': 0.833, 'pos': 0.116, 'compound': 0.1522}",Arts,Frei.Wild has become one of the most popular bands in Germany. But critics say the group fosters anti-immigrant sentiment and right-wing nationalism.,"['Pop and Rock Music', 'Politics and Government', 'German Language', 'Discrimination', 'Immigration and Emigration']",https://www.nytimes.com/2018/08/01/arts/music/freiwild-germany.html,article,News
Find Recently Lost Files on Your Mac,2018-08-01,-0.3182,"{'neg': 0.05, 'neu': 0.95, 'pos': 0.0, 'compound': -0.3182}",Technology,Can’t locate that file you were working in a few days ago and can’t remember what you called it? Here are some places to look.,"['Mac OS (Operating System)', 'Computers and the Internet', 'Desktop Computers', 'Laptop Computers']",https://www.nytimes.com/2018/08/01/technology/personaltech/mac-find-lost-files.html,article,Question
What You Get for $1.9 Million,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,"A Spanish-style house in Los Angeles, a modernist home in Anchorage and a renovated 19th-century house in New Orleans.",['Real Estate and Housing (Residential)'],https://www.nytimes.com/slideshow/2018/08/01/realestate/what-you-get-for-1-9-million.html,multimedia,Slideshow
"$1.9 Million Homes in California, Alaska and Louisiana",2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,"A Spanish-style house in Los Angeles, a modernist home in Anchorage and a renovated 19th-century house in New Orleans.",['Real Estate and Housing (Residential)'],https://www.nytimes.com/2018/08/01/realestate/1-9-million-homes-in-california-alaska-and-louisiana.html,article,News
California Today: U.S.C. Professors Renew Call for President’s Departure,2018-08-01,-0.4404,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.4404}",U.S.,"Wednesday: Fallout from the gynecologist scandal, a proposal for a citizenship question on the 2020 census, and a vest vending machine at SFO.",[],https://www.nytimes.com/2018/08/01/us/california-today-usc-nikias.html,article,briefing
A Pregnant Dolphin. A Fatal Gunshot. A Disturbing Trend.,2018-08-01,-0.9529,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.9529}",U.S.,"The case is the latest example of violence against dolphins in the northern Gulf of Mexico, which experts say is becoming increasingly common.","['Dolphins and Porpoises', 'Animal Abuse, Rights and Welfare']",https://www.nytimes.com/2018/08/01/us/pregnant-dolphin-shot-reward.html,article,News
A Palazzo on the Mediterranean,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,"This five-bedroom house on Gozo, the westernmost island of Malta, is on the market for around $2.9 million.",['Real Estate and Housing (Residential)'],https://www.nytimes.com/slideshow/2018/08/01/realestate/a-palazzo-on-the-mediterranean.html,multimedia,Slideshow
House Hunting in … Malta,2018-08-01,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Real Estate,"With multinational, financial services and internet gaming companies setting up offices in Malta, foreigners are moving in — and housing prices are going up. ",['Real Estate and Housing (Residential)'],https://www.nytimes.com/2018/08/01/realestate/house-hunting-in-malta.html,article,News
Taliban Surge Routs ISIS in Northern Afghanistan,2018-08-01,-0.296,"{'neg': 0.091, 'neu': 0.84, 'pos': 0.069, 'compound': -0.296}",World,"More than 200 Islamic State militants and two top commanders surrendered to the Afghan government, after a decisive loss in a two-day battle with rival insurgents.","['Politics and Government', 'Prisons and Prisoners', 'Deaths (Fatalities)']",https://www.nytimes.com/2018/08/01/world/asia/afghanistan-taliban-isis.html,article,News
Kate McKinnon and Mila Kunis: Just a Couple of ‘Bachelor’ Fans on the Run,2018-08-01,0.6486,"{'neg': 0.039, 'neu': 0.844, 'pos': 0.116, 'compound': 0.6486}",Movies,"The chance to work together intrigued the stars enough to sign on to “The Spy Who Dumped Me,” the rare female-led buddy action comedy. Bonus: They bonded over reality TV.","['Movies', 'ACTORS AND ACTRESSES']",https://www.nytimes.com/2018/08/01/movies/kate-mckinnon-mila-kunis-the-spy-who-dumped-me.html,article,News
On This Land: Dance Presenters Honor Manhattan’s First Inhabitants,2018-08-01,0.4939,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.4939}",Arts,Some performance spaces in New York are reminding viewers that the work they see is being performed on Indigenous land.,"['Culture (Arts)', 'Dancing', 'Native Americans']",https://www.nytimes.com/2018/08/01/arts/dance/indigenous-land-performing-arts-theaters.html,article,News
Now You Can Just Pay Celebrities to Say Stuff,2018-08-01,-0.3786,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3786}",Arts,Cameo is the “Being John Malkovich” of apps.,"['Celebrities', 'Video Recordings, Downloads and Streaming', 'Mobile Applications']",https://www.nytimes.com/2018/08/01/arts/cameo-nikki-blonsky-now-you-can-just-pay-celebrities-to-say-stuff.html,article,News
