headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
My Beijing: The Sacred City,2017-05-01,0.34,0.060606060606060594,Travel,"This metropolis was once a total work of art, epitomizing the religious and political system that ran China for millennia. The remnants of that time are being restored anew.","['Travel and Vacations', 'Religion and Belief']",https://www.nytimes.com/2017/05/01/travel/beijing-china-history-sacred-city-temples-culture.html,article,News,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.34}"
Key to Improving Subway Service in New York? Modern Signals,2017-05-01,-0.5106,0.05284090909090907,New York,New York’s subway is struggling with old infrastructure and overcrowding. The M.T.A.’s failure to modernize its signal system is a crucial example.,"['Subways', 'Delays (Transportation)', 'Transit Systems', 'Infrastructure (Public Works)', 'Commuting']",https://www.nytimes.com/2017/05/01/nyregion/new-york-subway-signals.html,article,News,"{'neg': 0.111, 'neu': 0.838, 'pos': 0.051, 'compound': -0.5106}"
Word + Quiz: collage,2017-05-01,0.0,-0.04166666666666667,The Learning Network,This word has appeared in 194 articles on nytimes.com in the past year.,[],https://www.nytimes.com/2017/05/01/learning/01WODLN.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
What’s on TV Monday: The 2017 Met Gala and Matt LeBlanc in ‘Episodes’,2017-05-01,0.4199,0.05555555555555555,Arts,Navigate the red carpet with E! at one of the year’s hottest tickets: the Met Gala. Or prepare for the final season of the Showtime comedy “Episodes.”,"['Television', 'Web-Original Programming']",https://www.nytimes.com/2017/05/01/arts/television/whats-on-tv-monday-the-2017-met-gala-and-matt-leblanc-in-episodes.html,article,Schedule,"{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.4199}"
"Looking to Cross the Border From Mexico, Into the N.C.A.A.",2017-05-01,0.4767,0.13333333333333333,Sports,Cetys University is making an ambitious bid to become the first Mexican member of the N.C.A.A.,['College Athletics'],https://www.nytimes.com/2017/05/01/sports/mexico-cetys-ncaa-border.html,article,News,"{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.4767}"
"Questions for: ‘Despite the “Yuck Factor,” Leeches Are Big in Russian Medicine’",2017-05-01,0.4019,0.03333333333333333,The Learning Network,How are leeches used to treat various medical conditions in Russia?,[],https://www.nytimes.com/2017/05/01/learning/questions-for-despite-the-yuck-factor-leeches-are-big-in-russian-medicine.html,article,News,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.4019}"
Would You Ever Write Down a Secret and Bury It in the Ground?,2017-05-01,0.6553,-0.1577777777777778,The Learning Network,How is a French artist giving visitors to a Brooklyn cemetery the opportunity to leave their secrets behind?,[],https://www.nytimes.com/2017/05/01/learning/would-you-ever-write-down-a-secret-and-bury-it-in-the-ground.html,article,News,"{'neg': 0.026, 'neu': 0.852, 'pos': 0.122, 'compound': 0.6553}"
Meridith Kohut Wins Chris Hondros Award for Venezuela Coverage,2017-05-01,0.9371,0.12222222222222223,Blogs,"Before Meridith Kohut won the award for documenting Venezuela’s crumbling mental hospitals, she had been mentored by Mr. Hondros.",['Photography'],https://www.nytimes.com/slideshow/2017/05/01/blogs/meridith-kohut-wins-chris-hondros-award-for-venezuela-coverage.html,multimedia,Slideshow,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9371}"
Who Is a ‘Criminal’?,2017-05-01,-0.4168,0.017460317460317443,Opinion,Justice Roberts was right. The Trump administration should not have the power to revoke the citizenship of “anyone they want.”,"['Illegal Immigration', 'Traffic and Parking Violations', 'Citizenship and Naturalization', 'Deportation', 'Human Rights and Human Rights Violations']",https://www.nytimes.com/2017/05/01/opinion/who-is-a-criminal.html,article,Op-Ed,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.4168}"
Visas for Foreign Workers,2017-05-01,-0.296,-0.020833333333333336,Opinion,"“If companies are allowed to lower the price of tech jobs, the American work force will continue its decline as a leader in math and science.”","['Foreign Workers', 'Science and Technology', 'Labor and Jobs', 'Visas']",https://www.nytimes.com/2017/05/01/opinion/visas-for-foreign-workers.html,article,Letter,"{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.296}"
What Business Schools Are For,2017-05-01,-0.2263,0.16666666666666666,Opinion,"“Business-school leaders have forgotten why their institutions were founded,” one expert says.",['Business Schools'],https://www.nytimes.com/2017/05/01/opinion/what-business-schools-are-for.html,article,Letter,"{'neg': 0.061, 'neu': 0.939, 'pos': 0.0, 'compound': -0.2263}"
Better Transit Solutions for New York,2017-05-01,0.802,0.2878787878787879,Opinion,The Brooklyn borough president and a landscape architect offer their ideas.,"['Transit Systems', 'Railroads']",https://www.nytimes.com/2017/05/01/opinion/better-transit-solutions-for-new-york.html,article,Letter,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.802}"
Should the U.S. Import Drugs to Drive Down Costs?,2017-05-01,0.1027,0.005555555555555536,Opinion,A lawyer who teaches food and drug law and the Biotechnology Innovation Organization say no.,"['Drugs (Pharmaceuticals)', 'Patient Protection and Affordable Care Act (2010)']",https://www.nytimes.com/2017/05/01/opinion/should-the-us-import-drugs-to-drive-down-costs.html,article,Letter,"{'neg': 0.057, 'neu': 0.876, 'pos': 0.067, 'compound': 0.1027}"
A Less Dark Rendering of Western Civ Courses,2017-05-01,0.4019,-0.058333333333333334,Opinion,Academics discuss the merits and demerits of a de-emphasis on the traditional teaching.,"['Colleges and Universities', 'Politics and Government']",https://www.nytimes.com/2017/05/01/opinion/a-less-dark-rendering-of-western-civ-courses.html,article,Letter,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4019}"
Keep For-Profit Schools on a Short Leash,2017-05-01,-0.7906,0.029166666666666664,Opinion,Even minor regulatory changes can lead to abuses that hurt both students and taxpayers.,"['For-Profit Schools', 'Colleges and Universities', 'Financial Aid (Education)', 'Private and Sectarian Schools', 'Frauds and Swindling']",https://www.nytimes.com/2017/05/01/opinion/keep-for-profit-schools-on-a-short-leash.html,article,Editorial,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.7906}"
Helping Children Cope With a Parent’s Death,2017-05-01,-0.5423,0.13333333333333333,Opinion,"A woman whose dad died when she was a teenager, a young widow with twins, a psychiatrist and a founder of a camp for grieving girls offer their insights.","['Parenting', 'Children and Childhood', 'Death and Dying', 'Psychology and Psychologists', 'Grief (Emotion)']",https://www.nytimes.com/2017/05/01/opinion/helping-children-cope-with-a-parents-death.html,article,Letter,"{'neg': 0.127, 'neu': 0.792, 'pos': 0.081, 'compound': -0.5423}"
The Cost of Barack Obama’s Speech,2017-05-01,0.0,0.10416666666666666,Opinion,"In an era of purchased influence, why can’t former President Barack Obama set a higher standard?","['United States Politics and Government', 'Speeches and Statements']",https://www.nytimes.com/2017/05/01/opinion/the-cost-of-barack-obamas-speech.html,article,Editorial,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Push and Pull on Cuba,2017-05-01,0.0,0.08333333333333333,Opinion,"Of the flurry of policy decisions the White House is grappling with, advancing normalization with Cuba is a no-brainer.","['United States International Relations', 'United States Politics and Government', 'Embargoes and Sanctions']",https://www.nytimes.com/2017/05/01/opinion/push-and-pull-on-cuba-trump-obama.html,article,Editorial,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Populism Has Not ‘Peaked’ in Europe. The Fight Continues.,2017-05-01,0.1999,0.11309523809523808,Opinion,Beating back the radical right is clearly possible. But the work isn’t done yet.,"['Elections', 'Middle East and Africa Migrant Crisis', 'Immigration and Emigration']",https://www.nytimes.com/2017/05/01/opinion/populism-has-not-peaked-in-europe-the-fight-continues.html,article,Op-Ed,"{'neg': 0.041, 'neu': 0.876, 'pos': 0.083, 'compound': 0.1999}"
Trump’s Degradation of the Language,2017-05-01,-0.6369,0.16666666666666666,Opinion,"In Trump world, facts don’t matter, truth doesn’t matter, language doesn’t matter.","['Presidential Election of 2016', 'English Language', 'United States Politics and Government']",https://www.nytimes.com/2017/05/01/opinion/donald-trump-degradation-of-the-language.html,article,Op-Ed,"{'neg': 0.168, 'neu': 0.693, 'pos': 0.139, 'compound': -0.6369}"
On the Power of Being Awful,2017-05-01,-0.2003,-0.5833333333333334,Opinion,Trump supporters will never admit they were wrong.,"['United States Politics and Government', 'Voting and Voters', 'Polls and Public Opinion']",https://www.nytimes.com/2017/05/01/opinion/donald-trump-on-the-power-of-being-awful.html,article,Op-Ed,"{'neg': 0.125, 'neu': 0.798, 'pos': 0.077, 'compound': -0.2003}"
Trump’s Tax Cuts May Be More Damaging Than Reagan’s,2017-05-01,-0.8908,0.1306060606060606,Opinion,I witnessed our first experiment in supply-side economics and how it blew up the deficit. The new administration’s plan might make things even worse.,"['United States Economy', 'Federal Taxes (US)', 'Federal Budget (US)']",https://www.nytimes.com/2017/05/01/opinion/trumps-tax-cuts-may-be-more-damaging-than-reagans.html,article,Op-Ed,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.8908}"
Meridith Kohut Wins Chris Hondros Award for Venezuela Coverage,2017-05-01,0.9371,0.12222222222222223,Multimedia/Photos,"Before Meridith Kohut won the award for documenting Venezuela’s crumbling mental hospitals, she had been mentored by Mr. Hondros.","['Awards, Decorations and Honors', 'Photography']",https://lens.blogs.nytimes.com/2017/05/01/merdith-kohut-wins-the-fifth-annual-getty-images-and-chris-hondros-award/,article,News,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.9371}"
Sydney’s Wake-Up Swim. Pink Cap Included.,2017-05-01,0.0,0.04333333333333333,World,An informal group meets daily to swim almost a mile. (Did we mention they all wear pink swimming caps?) Watch the first piece in our 360 series about Australia's coastline.,"['Swimming', 'Coastal Areas']",https://www.nytimes.com/video/world/australia/100000005036667/sydney-swim-manly-beach.html,multimedia,Video,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Growing Up in Comme des Garçons,2017-05-01,0.2732,0.0722222222222222,Fashion & Style,"Who would wear that? Rei Kawakubo may make fashion that looks like art, but in one household, it was everyday clothing.",['Fashion and Apparel'],https://www.nytimes.com/2017/05/01/fashion/growing-up-in-comme-des-garcons.html,article,News,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.2732}"
"West Virginia’s Governor, an ‘Unusual Democrat,’ Fights a G.O.P. Tide",2017-05-01,0.296,0.18888888888888888,U.S.,"Jim Justice, a billionaire businessman who counts President Trump as a friend, is facing off with Republicans while keeping his party’s tarnished national brand at a distance.","['Elections, Governors', 'United States Politics and Government']",https://www.nytimes.com/2017/05/01/us/jim-justice-west-virginia-governor.html,article,News,"{'neg': 0.087, 'neu': 0.806, 'pos': 0.106, 'compound': 0.296}"
Cheryl Strayed on Richard Ford’s Masterly Memoir of His Parents,2017-05-01,0.0,0.16666666666666666,Books,"In “Between Them,” the author of “The Sportswriter” imagines his mother and father, both as they seemed to him in life and who they were beyond his view.",['Books and Literature'],https://www.nytimes.com/2017/05/01/books/review/richard-ford-between-them.html,article,Review,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"In Europe’s Election Season, Tech Vies to Fight Fake News",2017-05-01,-0.8779,-0.20833333333333334,Technology,Computer scientists and tech giants are using algorithms and online data to spot misinformation faster than traditional fact-checkers can.,"['News and News Media', 'Elections', 'Computers and the Internet', 'Rumors and Misinformation', 'Artificial Intelligence']",https://www.nytimes.com/2017/05/01/business/europe-election-fake-news.html,article,News,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.8779}"
Sent to Prison by a Software Program’s Secret Algorithms,2017-05-01,-0.128,-0.30833333333333335,U.S.,"Using artificial intelligence in judicial decisions sounds like science fiction, but it’s already happened in Wisconsin.","['Sentences (Criminal)', 'Artificial Intelligence']",https://www.nytimes.com/2017/05/01/us/politics/sent-to-prison-by-a-software-programs-secret-algorithms.html,article,News,"{'neg': 0.089, 'neu': 0.832, 'pos': 0.079, 'compound': -0.128}"
"Pushing for Vote on Health Care Bill, Trump Seems Unclear on Its Details",2017-05-01,-0.194,0.16666666666666666,U.S.,"President Trump has insisted that the bill would not allow discrimination against people with pre-existing conditions, an assertion contradicted by health policy experts.","['United States Politics and Government', 'Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)']",https://www.nytimes.com/2017/05/01/us/politics/trump-health-care.html,article,News,"{'neg': 0.099, 'neu': 0.848, 'pos': 0.053, 'compound': -0.194}"
Trump Administration’s Push for Gas Exports Faces Market Glut,2017-05-01,0.8316,0.016666666666666663,Business Day,Efforts to ramp up shipments could be complicated by a renegotiation of the North American Free Trade Agreement.,"['International Trade and World Market', 'Natural Gas', 'North American Free Trade Agreement', 'United States Politics and Government']",https://www.nytimes.com/2017/05/01/business/energy-environment/trump-natural-gas-exports.html,article,News,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.8316}"
"Trump Discards Obama Legacy, One Rule at a Time",2017-05-01,-0.2263,0.08333333333333333,U.S.,"The president, using an obscure law, has signed 13 bills that erased Obama-era rules in areas like the environment, financial protections, internet privacy and gun rights.","['United States Politics and Government', 'Executive Orders and Memorandums', 'Regulation and Deregulation of Industry', 'Law and Legislation']",https://www.nytimes.com/2017/05/01/us/politics/trump-overturning-regulations.html,article,News,"{'neg': 0.073, 'neu': 0.885, 'pos': 0.042, 'compound': -0.2263}"
Mamas Going Strong: A Conversation With Linda and Laura Benanti,2017-05-01,0.5106,0.27229437229437226,Theater,"Laura Benanti, the Tony-winning actress and a new mother, talks with her own mom, Linda, a former stage actress and co-star of her new cabaret show.","['Theater', 'Music']",https://www.nytimes.com/2017/05/01/theater/mamas-going-strong-a-conversation-with-linda-and-laura-benanti.html,article,News,"{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.5106}"
"To Rockaways Residents, New Ferry Service Is a Promise Kept",2017-05-01,0.8316,0.20075757575757575,New York,"Mayor Bill de Blasio triumphantly greeted some of the first commuters to take the NYC Ferry service from Queens to Manhattan, accomplishing a dream some found impossibly ambitious.","['Ferries', 'Commuting']",https://www.nytimes.com/2017/05/01/nyregion/rockaways-ferry-new-york-city.html,article,News,"{'neg': 0.045, 'neu': 0.763, 'pos': 0.192, 'compound': 0.8316}"
Morning Agenda: Fox and Blackstone Teaming Up for Tribune Media,2017-05-01,-0.4019,0.08333333333333333,Business Day,The potential arrangement could set off a bidding war for Tribune’s stable of television stations.,[],https://www.nytimes.com/2017/05/01/business/dealbook/fox-blackstone-tribune-trump.html,article,News,"{'neg': 0.095, 'neu': 0.852, 'pos': 0.054, 'compound': -0.4019}"
"What’s Going On in This Picture? | May 1, 2017",2017-05-01,0.3736,0.02083333333333333,The Learning Network,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",[],https://www.nytimes.com/2017/05/01/learning/whats-going-on-in-this-picture-may-1-2017.html,article,News,"{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.3736}"
"For Bad Backs, It May Be Time to Rethink Biases About Chiropractors",2017-05-01,0.0258,0.08644781144781147,The Upshot,Spinal manipulation and other therapies seem at least as effective and safe as more traditional treatment.,"['Back (Human Body Part)', 'Chiropractors', 'Alternative and Complementary Medicine']",https://www.nytimes.com/2017/05/01/upshot/for-bad-backs-its-time-to-rethink-biases-about-chiropractors.html,article,News,"{'neg': 0.133, 'neu': 0.751, 'pos': 0.116, 'compound': 0.0258}"
"Rodrigo Duterte, Marine Le Pen, Tribune Media: Your Monday Briefing",2017-05-01,0.0,0.16666666666666666,Briefing,Here’s what you need to know to start your day.,[],https://www.nytimes.com/2017/05/01/briefing/rodrigo-duterte-marine-le-pen-tribune-media.html,article,briefing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Gunman Killed After Mass Shooting at San Diego Pool Party,2017-05-01,-0.9595,-0.22222222222222224,U.S.,"One person was killed and at least six wounded before the police shot and killed the attacker, who was “distraught” after a breakup, the authorities said.","['Murders, Attempted Murders and Homicides']",https://www.nytimes.com/2017/05/01/us/san-diego-police-shooting-peter-selis.html,article,News,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.9595}"
A Day With Wylie Dufresne,2017-05-01,0.0,0.101010101010101,T Magazine,"Where the chef, who recently opened a coffee and doughnut shop in Brooklyn, eats in New York.",[],https://www.nytimes.com/slideshow/2017/05/01/t-magazine/a-day-with-wylie-dufresne.html,multimedia,Slideshow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
One Award-Winning Chef — and His Surprisingly Cheap Eating Habits,2017-05-01,0.296,0.2916666666666667,T Magazine,"Despite being known for inventive molecular gastronomy, Wylie Dufresne buys sandwiches from a bodega — and Pret a Manger — nearly every day.","['Cooking and Cookbooks', 'Restaurants', 'Doughnuts']",https://www.nytimes.com/2017/05/01/t-magazine/wylie-dufresne-dus-donuts-food-diary.html,article,News,"{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.296}"
"Hitting a Medical Wall, and Turning to Unproven Treatments",2017-05-01,-0.296,0.05221861471861471,Well,A new book details the cases of families that step outside the realm of established medicine because they feel they have no other choice.,"['Multiple Sclerosis', 'ARTHRITIS', 'Epilepsy', 'ALLERGIES', 'Therapy and Rehabilitation', 'Gluten']",https://www.nytimes.com/2017/05/01/well/live/hitting-a-medical-wall-and-turning-to-unproven-treatments.html,article,News,"{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.296}"
‘The Daily’: An Illuminating Drive Across Venezuela,2017-05-01,-0.4939,0.05555555555555555,Podcasts,What Nicholas Casey discovered on his 1200-mile road trip across a country on the brink of collapse.,[],https://www.nytimes.com/2017/05/01/podcasts/the-daily/venezuela-road-trip.html,article,briefing,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.4939}"
New York Today: Our City’s New Ferry,2017-05-01,0.4939,0.14393939393939392,New York,"Monday: The NYC Ferry launch, the Met Gala, and the PEN America World Voices Festival.",[],https://www.nytimes.com/2017/05/01/nyregion/new-york-today-citywide-ferry-service-begins.html,article,briefing,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4939}"
"For Pregnant Women, Getting Serious About Whooping Cough",2017-05-01,0.7783,0.25625,Well,Vaccinating pregnant women is the best way to keep babies safe in the first few months of life.,"['Whooping Cough', 'Vaccination and Immunization', 'Babies and Infants', 'Preventive Medicine', 'Pregnancy and Childbirth', 'Coughs']",https://www.nytimes.com/2017/05/01/well/family/for-pregnant-women-getting-serious-about-whooping-cough.html,article,News,"{'neg': 0.029, 'neu': 0.815, 'pos': 0.156, 'compound': 0.7783}"
The Ways That the 2016 Election Was Perfectly Normal,2017-05-01,0.9226,0.0375,The Upshot,"The economy and party identification typically matter a lot in elections, even in a year with a highly atypical candidate like Donald Trump.","['Presidential Election of 2016', 'United States Politics and Government', 'Presidential Elections (US)', 'United States Economy']",https://www.nytimes.com/2017/05/01/upshot/the-ways-that-the-2016-election-was-perfectly-normal.html,article,News,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.9226}"
