headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
Summer Vacation,2018-06-01,0.0,0.16666666666666666,The Learning Network,How do you plan to spend your time off from school?,[],https://www.nytimes.com/2018/06/01/learning/summer-vacation.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Stormy Daniels’s Lawyer Sought Help From Democrats in Fight With Trump,2018-06-01,0.5574,0.2222222222222222,U.S.,"The lawyer, Michael Avenatti, has insisted that the case against the president and his lawyer, Michael D. Cohen, is not political.","['Suits and Litigation (Civil)', 'ADULTERY']",https://www.nytimes.com/2018/06/01/us/politics/michael-avenatti-democrats-stormy-daniels-trump.html,article,News,"{'neg': 0.043, 'neu': 0.836, 'pos': 0.12, 'compound': 0.5574}"
Learning With ‘Race Against the Rains’,2018-06-01,0.3818,0.16666666666666666,The Learning Network,"What is being done to protect Rohingya refugees from flooding, landslides and disease?",[],https://www.nytimes.com/2018/06/01/learning/teaching-activities-for-race-against-the-rains.html,article,News,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.3818}"
"Alicia Silverstone, With a New TV Show, Proves She’s Not Clueless",2018-06-01,-0.0516,0.08162878787878787,Arts,"In a Hollywood reluctant to give women second chances, Ms. Silverstone has rebounded from an early stumble, and is now starring in “American Woman.”","['ACTORS AND ACTRESSES', 'Veganism', 'Movies', 'Television']",https://www.nytimes.com/2018/06/01/arts/television/alicia-silverstone-american-woman-clueless.html,article,News,"{'neg': 0.038, 'neu': 0.928, 'pos': 0.034, 'compound': -0.0516}"
"The TV Binges of Summer, From Jack Ryan to ‘Better Call Saul’",2018-06-01,0.1779,0.2147186147186147,Arts,"Popcorn spy thrillers, new Stephen King stories and final seasons of old favorites: Television offers more reasons than ever to avoid the sun’s glare.",['Television'],https://www.nytimes.com/2018/06/01/arts/the-tv-binges-of-summer-from-jack-ryan-to-better-call-saul.html,article,News,"{'neg': 0.04, 'neu': 0.889, 'pos': 0.071, 'compound': 0.1779}"
News Quiz: Test Your Knowledge of the Week’s Headlines,2018-06-01,0.0,0.16666666666666666,Briefing,Did you stay up to date this week?,[],https://www.nytimes.com/interactive/2018/06/01/briefing/01weeklynewsquiz.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Taiwan Plans Sculpture Honoring Liu Xiaobo, the Nobel-Winning Activist",2018-06-01,0.2263,0.05555555555555555,World,The decision to put a sculpture in an area frequented by mainland Chinese tourists is seen as a snub to Beijing.,"['Political Prisoners', 'Monuments and Memorials (Structures)', 'Nobel Prizes', 'Sculpture', 'Human Rights and Human Rights Violations']",https://www.nytimes.com/2018/06/01/world/asia/liu-xiaobo.html,article,News,"{'neg': 0.098, 'neu': 0.788, 'pos': 0.114, 'compound': 0.2263}"
"Spain’s Prime Minister, Mariano Rajoy, Is Ousted in No-Confidence Vote",2018-06-01,0.3839,0.12777777777777777,World,"The vote effectively ends the political career of one of Europe’s longest serving leaders, and could amplify political uncertainty in southern Europe.","['Politics and Government', 'Legislatures and Parliaments', 'Corruption (Institutional)', 'Basques', 'Secession and Independence Movements']",https://www.nytimes.com/2018/06/01/world/europe/spain-mariano-rajoy-no-confidence.html,article,News,"{'neg': 0.042, 'neu': 0.871, 'pos': 0.087, 'compound': 0.3839}"
A Guide to Getting Your First Apartment,2018-06-01,0.4215,0.18825757575757573,Real Estate,New York City landlords expect a lot from prospective renters. Here’s what you need to have ready to land the apartment you want.,"['Real Estate and Housing (Residential)', 'Renting and Leasing (Real Estate)']",https://www.nytimes.com/2018/06/01/realestate/guide-getting-first-apartment.html,article,News,"{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4215}"
Seven Republican Districts in California Favored Clinton. Can Democrats Flip Them in November?,2018-06-01,0.6124,0.33083333333333337,U.S.,These are the districts Democrats think they have the best chance to flip. But it remains an open question what the presidential result may mean for Democrats in the midterms.,"['Midterm Elections (2018)', 'Primaries and Caucuses']",https://www.nytimes.com/interactive/2018/06/01/us/elections/california-house-primary.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.6124}"
The Next Great American Public Health Campaign? Readers Make Their Picks,2018-06-01,0.6249,0.20952380952380953,The Upshot,We asked which public health intervention was most needed in this era. ,"['Preventive Medicine', 'Medicine and Health', 'Sugar', 'Sales and Excise Taxes', 'Diabetes']",https://www.nytimes.com/2018/06/01/upshot/the-next-great-american-public-health-campaign-readers-make-their-picks.html,article,News,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.6249}"
Who Was Vittoria Colonna? Just One of Italy’s Great Poets...,2018-06-01,0.3395,0.45555555555555555,Books,"Ramie Targoff’s biography, “Renaissance Woman,” reveals a writer who moved between 16th-century courts and cloisters, whose sonnets still speak to us.","['Books and Literature', 'Poetry and Poets']",https://www.nytimes.com/2018/06/01/books/review/vittoria-colonna-renaissance-woman-ramie-targoff.html,article,Review,"{'neg': 0.055, 'neu': 0.861, 'pos': 0.084, 'compound': 0.3395}"
Letters to the Editor,2018-06-01,0.0,0.08333333333333333,Books,Readers respond to recent issues of the Sunday Book Review.,['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/letters-to-the-editor.html,article,Letter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
He Fixes the Worst P.R. Crises Imaginable. Then Came Harvey Weinstein.,2018-06-01,-0.25,-0.039583333333333345,Style,Michael Sitrick built his career on helping the rich and powerful deflect damaging headlines. There was no spinning this. ,"['#MeToo Movement', 'Movies', 'News and News Media', 'Sexual Harassment', 'Sex Crimes', 'Public Relations and Publicity']",https://www.nytimes.com/2018/06/01/style/michael-sitrick-harvey-weinstein-crisis-management.html,article,News,"{'neg': 0.165, 'neu': 0.687, 'pos': 0.148, 'compound': -0.25}"
Is Land Tourism Threatening the Galápagos?,2018-06-01,-0.6428,0.3833333333333333,Travel,"Revenue from tourism has helped protect parks on the islands, tour operators say, but they are worried that popular land-based trips could harm beaches and wildlife.",['Travel and Vacations'],https://www.nytimes.com/2018/06/01/travel/galapagos-land-tourism-overtourism.html,article,News,"{'neg': 0.159, 'neu': 0.751, 'pos': 0.09, 'compound': -0.6428}"
"Political Books Rule the List Now. What Was Selling 30, 40, 50 Years Ago?",2018-06-01,0.0,-0.02777777777777778,Books,"As memoirs by John McCain and James Clapper hit the list, we dive into the Book Review’s archives to look at what people were reading in summers past.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/inside-the-list.html,article,List,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"Paul Theroux’s New Book Ranges From Literature to Landscapes, With Surprising Cheer",2018-06-01,0.2732,0.37575757575757573,Books,“Figures in a Landscape” is the latest collection from the prolific travel writer.,"['Books and Literature', 'Travel and Vacations', 'Writing and Writers']",https://www.nytimes.com/2018/06/01/books/review/paul-theroux-figures-in-a-landscape.html,article,Review,"{'neg': 0.0, 'neu': 0.945, 'pos': 0.055, 'compound': 0.2732}"
Hustling in Flushing: A Chinese Immigrant Couple Struggles to Decode Life in Queens,2018-06-01,0.1531,0.05555555555555555,Books,"“Patriot Number One,” by Lauren Hilgers, is a deeply reported account of one family’s effort to remake their lives in the United States while keeping tabs on their hometown.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/lauren-hilgers-patriot-number-one.html,article,Review,"{'neg': 0.043, 'neu': 0.887, 'pos': 0.07, 'compound': 0.1531}"
"Codices, Termites and Floral Notes: The Wondrous Life of ‘The Library’",2018-06-01,0.34,0.0005050505050504898,Books,"This new survey, by Stuart Kells, a rare-books expert, is an absorbing account of the complicated role book collections have played in our public and private lives.","['Books and Literature', 'Libraries and Librarians']",https://www.nytimes.com/2018/06/01/books/review/stuart-kells-library.html,article,Review,"{'neg': 0.0, 'neu': 0.953, 'pos': 0.047, 'compound': 0.34}"
Who Were the Original Siamese Twins?,2018-06-01,0.3182,0.2708333333333333,Books,Yunte Huang’s “Inseparable” recounts a 19th-century story of celebrity and exploitation.,"['Books and Literature', 'Conjoined Twins']",https://www.nytimes.com/2018/06/01/books/review/yunte-huang-inseparable.html,article,Review,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}"
"Viv Albertine, Midlife Radical",2018-06-01,-0.6435,0.01717171717171716,Books,"In her new memoir, “To Throw Away Unopened,” the British punk icon offers a menopausal battle cry equal parts Nora Ephron and SCUM Manifesto.","['Books and Literature', 'Pop and Rock Music']",https://www.nytimes.com/2018/06/01/books/review/viv-albertine-to-throw-away-unopened.html,article,Review,"{'neg': 0.126, 'neu': 0.842, 'pos': 0.032, 'compound': -0.6435}"
Finding the Funny in 17th-Century History,2018-06-01,0.765,0.18419913419913422,Books,"Christopher Buckley’s rollicking new comic novel, “The Judge Hunter,” follows the adventures of a bumbling young man sent to New England in 1664.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/christopher-buckley-judge-hunter.html,article,Review,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.765}"
Convergence in the Tale of Two Cities,2018-06-01,0.7096,0.21333333333333332,New York,"This is a story about a young immigrant, a real-estate lobbyist and a bottle of Snapple. Improbably, it has a happy ending.","['Careers and Professions', 'Immigration and Emigration', 'Colleges and Universities', 'Women and Girls']",https://www.nytimes.com/2018/06/01/nyregion/hunter-college-immigrant-graduation.html,article,News,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.7096}"
A Novel Based on the True Story of a Con Man and His Ghostwriter,2018-06-01,0.6249,0.25555555555555554,Books,"In “First Person,” Richard Flanagan explores the permeable boundary between fact and fiction.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/first-person-richard-flanagan.html,article,Review,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.6249}"
"The Weekly Health Quiz: Food, Love and Music",2018-06-01,0.6369,0.3333333333333333,Well,Test your knowledge of this week’s health news.,"['Dating and Relationships', 'Online Dating', 'Mental Health and Disorders', 'Sleepwalking', 'Food Contamination and Poisoning', 'Exercise', 'Food', 'Medicine and Health']",https://www.nytimes.com/interactive/2018/06/01/well/01healthquiz-06012018.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.6369}"
Allison Pearson ‘Does It’ Again,2018-06-01,0.5106,-0.04166666666666668,Books,"The working-mom heroine of “I Don’t Know How She Does It,” now middle-aged, is back for a sequel that wrestles with the question “How Hard Can It Be?”",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/allison-pearson-how-hard-can-it-be.html,article,Review,"{'neg': 0.029, 'neu': 0.894, 'pos': 0.077, 'compound': 0.5106}"
Gentrification’s Empty Victory,2018-06-01,-0.6808,0.04523809523809524,New York,"Squatters turned an abandoned schoolhouse into a thriving arts center. Then it was sold to a developer, who evicted the tenants. Nearly two decades later, the building remains vacant.","['Historic Buildings and Sites', 'Demonstrations, Protests and Riots', 'Real Estate and Housing (Residential)', 'Landlords', 'Gentrification']",https://www.nytimes.com/2018/06/01/nyregion/fight-over-charas-community-center.html,article,News,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.6808}"
Two Novels on the Complexities of Revisiting Past Loves,2018-06-01,0.144,0.029166666666666667,Books,"Leah Stewart’s third book reunites struggling Hollywood stars, and Stephen McCauley makes the case that you really can be friends with an ex.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/my-ex-life-stephen-mccauley.html,article,Review,"{'neg': 0.056, 'neu': 0.877, 'pos': 0.067, 'compound': 0.144}"
"Jungle Mold, Ornithology and Lawn Care: 3 New Novels Find Hilarity in Unexpected Places",2018-06-01,0.7003,0.14060606060606057,Books,"Here, comedy includes a sendup of spy thrillers and 1930s Hollywood; a family saga about a drug-addicted bird-watcher; and a coming-of-age tale heavy on topiary.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/ned-beauman-madness-is-better-than-defeat.html,article,News,"{'neg': 0.0, 'neu': 0.869, 'pos': 0.131, 'compound': 0.7003}"
Mining the Madness of Pure Logic in Stories That Dazzle and Discomfit,2018-06-01,0.0258,0.1829004329004329,Books,"Helen DeWitt’s new collection, “Some Trick,” explores her interest in “fiction that shows the way mathematicians think.”",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/helen-dewitt-some-trick.html,article,Review,"{'neg': 0.062, 'neu': 0.874, 'pos': 0.064, 'compound': 0.0258}"
"Los Angeles as the City of Dreams, and Nightmares",2018-06-01,0.6478,0.38888888888888884,Books,Gary Krist’s “The Mirage Factory” tells the story of early-20th-century Los Angeles through three of its most prominent residents.,"['Books and Literature', 'Movies']",https://www.nytimes.com/2018/06/01/books/review/gary-krist-mirage-factory.html,article,Review,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.6478}"
Sarah Jessica Parker Has a Book She Wants You to Read,2018-06-01,0.0,0.18825757575757576,Books,"The first book from her new imprint is Fatima Farheen Mirza’s big-hearted debut, “A Place for Us,” which follows an Indian-American Muslim family through the decades.",['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/fatima-farheen-mirza-place-for-us.html,article,Review,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Berenice Abbott: She Was a Camera,2018-06-01,0.0,0.24479166666666666,Books,Julia Van Haaften’s “Berenice Abbott: A Life in Photography” is the first major biography of Abbott in more than a generation.,"['Books and Literature', 'Photography']",https://www.nytimes.com/2018/06/01/books/review/berenice-abbott-julia-van-haaften.html,article,Review,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Will a Southern Drawl Close Doors for My Son?,2018-06-01,-0.8571,-0.11388888888888889,Well,"I want my son to feel the immediate ease I do when I walk into a room full of Southern voices, but I don’t want others to read his voice as stupid or poor or backward.","['Voice and Speech', 'Children and Childhood', 'Parenting']",https://www.nytimes.com/2018/06/01/well/family/will-a-southern-drawl-close-doors-for-my-son.html,article,News,"{'neg': 0.187, 'neu': 0.784, 'pos': 0.029, 'compound': -0.8571}"
Can Women Have It All? Not in Silicon Valley,2018-06-01,0.0,0.16666666666666666,Books,Two novels burst the tech bubble for career-driven women.,['Books and Literature'],https://www.nytimes.com/2018/06/01/books/review/sophia-of-silicon-valley-anna-yen.html,article,Review,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
How Many People Can’t Tolerate Statins?,2018-06-01,-0.6486,0.13833333333333334,Well,"Medical researchers, normally a genteel lot, disagree sharply on the extent to which side effects from statin drugs are a problem. ","['Cholesterol', 'Muscles', 'Statins (Cholesterol-Lowering Drugs)', 'Placebos', 'Heart', 'Drugs (Pharmaceuticals)']",https://www.nytimes.com/2018/06/01/well/how-many-people-cant-tolerate-statins.html,article,News,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.6486}"
