date,NYT_vader_daily,textblob_SA_daily,DJIA_close
2017-02-11,0.0665009433962264,0.1340053400423388,
2017-02-12,0.1062590909090909,0.1555375077889282,
2017-02-13,0.0627108374384236,0.1204761117811346,20412.16
2017-02-14,0.0409045871559633,0.1236299926924926,20504.41
2017-02-15,0.0822092592592592,0.1221653127309517,20611.86
2017-02-16,0.0723139344262295,0.1201362441760323,20619.77
2017-02-17,0.1160878048780487,0.139171426322849,20624.05
2017-02-18,0.020675,0.1211353264790764,
2017-02-19,0.0105020202020202,0.1171690601299186,
2017-02-20,0.0053580152671755,0.100547296391762,
2017-02-21,0.0034941798941798,0.1165204450654185,20743.0
2017-02-22,0.0393758241758241,0.1182062766928837,20775.6
2017-02-23,0.0599488038277511,0.1243024248731698,20810.32
2017-02-24,-0.0154303278688524,0.1265515942985438,20821.76
2017-02-25,-0.0147723214285714,0.1059612598669518,
2017-02-26,0.03168625,0.0999105094847282,
2017-02-27,0.0934863157894736,0.1242273413964203,20837.44
2017-02-28,0.0293772486772486,0.1026007476503508,20812.24
2017-03-01,0.0333366379310344,0.1156998003792184,21115.55
2017-03-02,0.0720467248908297,0.1195554499344528,21002.97
2017-03-03,0.1298751091703056,0.144787789539427,21005.71
2017-03-04,0.0592980952380952,0.1165656724228152,
2017-03-05,-2.6865671641796373e-05,0.1130647807140344,
2017-03-06,0.0328306010928961,0.1235440459950607,20954.34
2017-03-07,0.0297428571428571,0.1080383833293885,20924.76
2017-03-08,0.052746192893401,0.10661717885893,20855.73
2017-03-09,0.0228138075313807,0.1259384291131152,20858.19
2017-03-10,0.0252807339449541,0.1217039383408567,20902.98
2017-03-11,-0.0214333333333333,0.1167700670335474,
2017-03-12,0.1818567901234568,0.1223121017642622,
2017-03-13,0.0743732620320855,0.1267485079784544,20881.48
2017-03-14,0.0642678217821782,0.1152826539031453,20837.37
2017-03-15,0.0382953488372093,0.1206219973425122,20950.1
2017-03-16,0.0252283950617283,0.1154523301314627,20934.55
2017-03-17,0.0577424489795918,0.1327995785636455,20914.62
2017-03-18,-0.032788679245283,0.1023824158022271,
2017-03-19,0.0529404761904761,0.1174965642822785,
2017-03-20,0.0226406976744186,0.1191969761639092,20905.86
2017-03-21,0.0277540106951871,0.1029469156808728,20668.01
2017-03-22,0.0022142857142857,0.0984365164346691,20661.3
2017-03-23,0.0241607476635514,0.1106095248178859,20656.58
2017-03-24,-0.0394388185654008,0.1165114027955724,20596.72
2017-03-25,-0.0080260416666666,0.1066966246523537,
2017-03-26,0.0362397435897435,0.1095599839974839,
2017-03-27,-0.0288926380368098,0.1127646590798431,20550.98
2017-03-28,0.0127417989417989,0.0944901216412223,20701.5
2017-03-29,0.0635078431372549,0.1284031367597543,20659.32
2017-03-30,0.0529830357142857,0.1288037327079099,20728.49
2017-03-31,0.0161389380530973,0.1196020226495889,20663.22
2017-04-01,0.0397825688073394,0.0877288723848356,
2017-04-02,0.0589827160493827,0.1300091219773759,
2017-04-03,0.0720940119760479,0.0999546729567045,20650.21
2017-04-04,-0.0051064705882352,0.1238647527445321,20689.24
2017-04-05,0.0318071748878923,0.120289154952872,20648.15
2017-04-06,0.01826,0.1144230076380179,20662.95
2017-04-07,-0.0220227758007117,0.1175387040937371,20656.1
2017-04-08,0.0013820754716981,0.1104891167968997,
2017-04-09,0.0337623376623376,0.1036992997382607,
2017-04-10,0.0215475409836065,0.1139513081695769,20658.02
2017-04-11,-0.0825301204819277,0.1160358997834255,20651.3
2017-04-12,-0.003105641025641,0.1106687945411971,20591.86
2017-04-13,0.024613,0.1246789397342075,20453.25
2017-04-14,0.0473544554455445,0.1193364864529837,
2017-04-15,-0.0107367346938775,0.1148164960815288,
2017-04-16,-0.0479842857142857,0.1124866264687693,
2017-04-17,-0.0151693333333333,0.1263303020641909,20636.92
2017-04-18,0.0336586419753086,0.12096607849088,20523.28
2017-04-19,0.0979621212121212,0.1223240896475925,20404.49
2017-04-20,0.0145149999999999,0.1179956013272841,20578.71
2017-04-21,-0.0198718446601941,0.1339289963388437,20547.76
2017-04-22,-0.0186641304347826,0.1078562325786704,
2017-04-23,0.0756683544303797,0.1351732241036038,
2017-04-24,0.0050841176470588,0.0993568966980731,20763.89
2017-04-25,0.0497661202185792,0.1129407050559958,20996.12
2017-04-26,0.0480368421052631,0.1132695374800637,20975.09
2017-04-27,0.0199995391705069,0.1193931744915533,20981.33
2017-04-28,0.0521317073170731,0.129348580716612,20940.51
2017-04-29,-0.0563113402061855,0.092970827155535,
2017-04-30,0.0117461538461538,0.1173610116434791,
2017-05-01,0.036033152173913,0.1143746896973798,20913.46
2017-05-02,0.0373957219251336,0.1311871789579008,20949.89
2017-05-03,0.1525596244131455,0.1176767060100393,20957.9
2017-05-04,0.0306402912621359,0.1237322353796867,20951.47
2017-05-05,0.0465016260162601,0.1253364614251301,21006.94
2017-05-06,0.0106760869565217,0.0841676578755382,
2017-05-07,0.001853164556962,0.135195525064648,
2017-05-08,0.0272192771084337,0.1142553555284837,21012.28
2017-05-09,0.0301462765957446,0.1220092081803707,20975.78
2017-05-10,-0.0469461538461538,0.102487628112628,20943.11
2017-05-11,0.1121083333333333,0.1274699091920559,20919.42
2017-05-12,0.0543787878787878,0.1194562069786974,20896.61
2017-05-13,0.0174293478260869,0.0892158074664867,
2017-05-14,0.0535602040816326,0.1250754651307372,
2017-05-15,-0.0077272222222222,0.1087727476961603,20981.94
2017-05-16,-0.0488819209039548,0.1161504357877945,20979.75
2017-05-17,-0.0069291666666666,0.1237137572539771,20606.93
2017-05-18,-0.0038280172413793,0.1135086737803794,20663.02
2017-05-19,0.0146780082987551,0.1202414308314574,20804.84
2017-05-20,0.0195164705882352,0.1253839727810315,
2017-05-21,0.0547032258064516,0.1253454379635545,
2017-05-22,0.0107662857142857,0.1029839667815177,20894.83
2017-05-23,0.0151777173913043,0.1282328853176096,20937.91
2017-05-24,0.0234736111111111,0.1083928942392483,21012.42
2017-05-25,0.0438163551401869,0.1311833668636906,21082.95
2017-05-26,0.010160909090909,0.1109440490766247,21080.28
2017-05-27,-0.0622192771084337,0.0927534053964776,
2017-05-28,0.0315414141414141,0.1441322466748151,
2017-05-29,-0.0207069306930693,0.0910770498818589,
2017-05-30,0.0671285714285714,0.1104387753909083,21029.47
2017-05-31,0.0248037234042553,0.1186903162834013,21008.65
2017-06-01,0.0890072727272727,0.0945619401146592,21144.18
2017-06-02,0.1344601532567049,0.1425096655888253,21206.29
2017-06-03,0.0108775510204081,0.0993415170902415,
2017-06-04,-0.0509238095238095,0.1266177037661412,
2017-06-05,0.027166875,0.1258956842732884,21184.04
2017-06-06,-0.0133632432432432,0.1201698103948103,21136.23
2017-06-07,0.0688467592592592,0.0958940534189902,21173.69
2017-06-08,0.0442857740585774,0.1189355539138862,21182.53
2017-06-09,0.0766905172413793,0.1163570670358308,21271.97
2017-06-10,-0.083287610619469,0.0980207845934246,
2017-06-11,-0.0410495238095238,0.1019570615451567,
2017-06-12,0.0757651428571428,0.1244397573892471,21235.67
2017-06-13,0.0021860824742268,0.1252627883523502,21328.47
2017-06-14,-0.0415243386243386,0.1161376188549279,21374.56
2017-06-15,0.0334560386473429,0.1031485760914102,21359.9
2017-06-16,0.0447906382978723,0.1202133094953003,21384.28
2017-06-17,-0.0414915094339622,0.081228332289653,
2017-06-18,0.0293707547169811,0.1314734549480169,
2017-06-19,-0.0142968553459119,0.1126756672747238,21528.99
2017-06-20,-0.0036827956989247,0.1091454387883395,21467.14
2017-06-21,-0.019124644549763,0.1352149181275648,21410.03
2017-06-22,0.0245421739130434,0.1131677946650772,21397.29
2017-06-23,-0.0055393939393939,0.1221349811318116,21394.76
2017-06-24,-0.0862522222222222,0.0990354881486825,
2017-06-25,0.0243388349514563,0.1218377983487206,
2017-06-26,0.0926098159509202,0.1299253837991787,21409.55
2017-06-27,0.057892817679558,0.1307738709776002,21310.66
2017-06-28,0.0256453551912568,0.1223970859387525,21454.61
2017-06-29,0.0043951690821256,0.1190519629898511,21287.03
2017-06-30,0.0806780952380952,0.1277703357928118,21349.63
2017-07-01,-0.0217799999999999,0.1238101515266586,
2017-07-02,-0.0066499999999999,0.1121611561998789,
2017-07-03,0.0288651006711409,0.1243485510264033,21479.27
2017-07-04,-0.0227289719626168,0.1225800632605538,
2017-07-05,0.0714764331210191,0.1025075324099057,21478.17
2017-07-06,0.0692183962264151,0.1234782927007769,21320.04
2017-07-07,0.0402730569948186,0.1364084407484666,21414.34
2017-07-08,0.0230159574468085,0.1104921309271613,
2017-07-09,0.028109,0.1125853535353534,
2017-07-10,0.0281802816901408,0.0943416664307634,21408.52
2017-07-11,-0.0046160427807486,0.1080601029668065,21409.07
2017-07-12,0.066146875,0.118157302525792,21532.14
2017-07-13,0.081434529147982,0.1084197599651635,21553.09
2017-07-14,0.0805372093023255,0.1438646243522073,21637.74
2017-07-15,-0.0878457831325301,0.0783253903058119,
2017-07-16,0.0773762886597938,0.1075900419263821,
2017-07-17,-0.0150591463414634,0.1068438922571653,21629.72
2017-07-18,-0.0088935483870967,0.0992800756218094,21574.73
2017-07-19,0.039329702970297,0.1099616641085877,21640.75
2017-07-20,0.0113871287128712,0.1078946871090169,21611.78
2017-07-21,0.0254861244019138,0.1065601579789036,21580.07
2017-07-22,-0.0120810526315789,0.1378079194197615,
2017-07-23,-0.037967415730337,0.1296140756079225,
2017-07-24,0.0382383647798742,0.0907629945758876,21513.17
2017-07-25,0.0206396739130434,0.1166788603369542,21613.43
2017-07-26,-0.0154349462365591,0.1022066032832161,21711.01
2017-07-27,0.0509333333333333,0.1164609851774983,21796.55
2017-07-28,0.0725480952380952,0.0970395661437327,21830.31
2017-07-29,0.033563953488372,0.1102027612783426,
2017-07-30,0.0856833333333333,0.1266216341597665,
2017-07-31,0.0369986928104575,0.1096581248725856,21891.12
2017-08-01,0.0028041916167664,0.105233594630368,21963.92
2017-08-02,0.0732788571428571,0.128582457740672,22016.24
2017-08-03,0.0252422110552763,0.1192984535837191,22026.1
2017-08-04,0.0919725961538461,0.1152009339262944,22092.81
2017-08-05,0.0198172413793103,0.0862590947792097,
2017-08-06,-0.0015441176470588,0.1196896214390962,
2017-08-07,0.0319092024539877,0.0969449748201939,22118.42
2017-08-08,0.0142735849056603,0.1074379071124149,22085.34
2017-08-09,-0.0254570588235294,0.122108881178734,22048.7
2017-08-10,0.0228333333333333,0.1090305526778993,21844.01
2017-08-11,0.014438578680203,0.1272073991494767,21858.32
2017-08-12,-0.0971625,0.1092298936333027,
2017-08-13,-0.0033326530612244,0.1103241568994119,
2017-08-14,-0.0756915151515151,0.1035752566897588,21993.71
2017-08-15,-0.0494945454545454,0.0983016063991614,21998.99
2017-08-16,-0.0331079365079365,0.1178145515667847,22024.87
2017-08-17,-0.0880033898305084,0.1008650662980584,21750.73
2017-08-18,0.0220753488372093,0.1286633351390826,21674.51
2017-08-19,-0.0792227848101265,0.1263143853333726,
2017-08-20,0.0903969696969697,0.1326736688068758,
2017-08-21,-0.01342893081761,0.0991330344474998,21703.75
2017-08-22,-0.0297530726256983,0.0954210739306509,21899.89
2017-08-23,0.036160119047619,0.1088853867457183,21812.09
2017-08-24,-0.0392162561576354,0.123750975682318,21783.4
2017-08-25,0.0369461904761904,0.1113523465952037,21813.67
2017-08-26,-0.0532523255813953,0.0780002187837182,
2017-08-27,-0.1106255319148936,0.0952597665758759,
2017-08-28,-0.0060305194805194,0.0925666639392868,21808.4
2017-08-29,-0.022918954248366,0.117372149349682,21865.37
2017-08-30,-0.036889349112426,0.1137240400015124,21892.43
2017-08-31,0.0318455,0.1187737379463569,21948.1
2017-09-01,0.0863903553299492,0.1352152004087283,21987.56
2017-09-02,-0.075438202247191,0.1030871245899335,
2017-09-03,0.0110898148148148,0.1166754945524786,
2017-09-04,-0.0281979591836734,0.1391003245935218,
2017-09-05,0.0175963636363636,0.1051797156266853,21753.31
2017-09-06,0.0563424657534246,0.1187452624747145,21807.64
2017-09-07,0.0996748898678414,0.1383882447674926,21784.78
2017-09-08,0.0024121951219512,0.1071901192240346,21797.79
2017-09-09,0.0546878504672897,0.1390291600922441,
2017-09-10,0.0107209677419354,0.1252506511931914,
2017-09-11,0.0191322580645161,0.1204180398454591,22057.37
2017-09-12,0.046421608040201,0.1209555907985555,22118.86
2017-09-13,0.0018903553299492,0.1154766220337286,22158.18
2017-09-14,0.0800274418604651,0.1373099263677751,22203.48
2017-09-15,0.0388991111111111,0.118493309158374,22268.34
2017-09-16,-0.0015586206896551,0.1265519331668756,
2017-09-17,0.01896875,0.1200280367124076,
2017-09-18,0.0179103825136612,0.1267102104098901,22331.35
2017-09-19,-0.0542350282485875,0.1187276111887693,22370.8
2017-09-20,0.0641494252873563,0.1242752041177567,22412.59
2017-09-21,0.0409535885167464,0.1262160344144138,22359.23
2017-09-22,-0.004535807860262,0.1212706809000476,22349.59
2017-09-23,0.0119211111111111,0.1158903452514563,
2017-09-24,-0.0144676470588235,0.1046945293268822,
2017-09-25,-0.0164623456790123,0.1088679208308837,22296.09
2017-09-26,-0.00191,0.119717859977556,22284.32
2017-09-27,0.041104054054054,0.1327778692808454,22340.71
2017-09-28,0.0287642201834862,0.1290272965014937,22381.2
2017-09-29,-0.0172761061946902,0.1006662761235367,22405.09
2017-09-30,-0.020537037037037,0.0932452983687551,
2017-10-01,-0.0033008849557522,0.120142286220826,
2017-10-02,-0.0168053191489361,0.1228739263714394,22557.6
2017-10-03,0.028621649484536,0.1199973989713035,22641.67
2017-10-04,0.0370828125,0.1467866567208169,22661.64
2017-10-05,0.0497405982905982,0.1264542957504139,22775.39
2017-10-06,-0.0114744394618834,0.1296329426706588,22773.67
2017-10-07,-0.1718897727272727,0.0924912350155856,
2017-10-08,0.0012028846153846,0.1096901535964035,
2017-10-09,0.0122698717948717,0.121802093299117,22761.07
2017-10-10,0.0156333333333333,0.1136021808483652,22830.68
2017-10-11,0.0478974747474747,0.1176760777568858,22872.89
2017-10-12,0.145868,0.1408713894042465,22841.01
2017-10-13,0.0169935483870967,0.1222309137741525,22871.72
2017-10-14,0.0020666666666666,0.0997048377867343,
2017-10-15,-0.0200151515151515,0.1239441744889976,
2017-10-16,0.035417415730337,0.1071628689922229,22956.96
2017-10-17,-0.0420836257309941,0.1026240735115003,22997.44
2017-10-18,0.0623601265822784,0.1151474237299658,23157.6
2017-10-19,0.0171790697674418,0.0981114026477398,23163.04
2017-10-20,0.0379822115384615,0.1223725375556785,23328.63
2017-10-21,-0.0409536585365853,0.1120442712775029,
2017-10-22,0.0981333333333333,0.1252126240762604,
2017-10-23,-0.0260018404907975,0.114355864724162,23273.96
2017-10-24,0.0792832487309644,0.1344075549732275,23441.76
2017-10-25,-0.0021894999999999,0.1342469622887033,23329.46
2017-10-26,0.0162457399103139,0.1297928773334762,23400.86
2017-10-27,0.0157868181818181,0.1137673752727987,23434.19
2017-10-28,-0.1242123456790123,0.09040553981912,
2017-10-29,0.021155294117647,0.108632970359861,
2017-10-30,-0.1202305699481865,0.1007604633181057,23348.74
2017-10-31,-0.0419320197044335,0.1209651000470845,23377.24
2017-11-01,-0.0213321428571428,0.1085971108361323,23435.01
2017-11-02,0.0144883620689655,0.1300744256242639,23516.26
2017-11-03,0.0318789699570815,0.1196124321482613,23539.19
2017-11-04,-0.1115617977528089,0.1048306683358849,
2017-11-05,0.0930636363636363,0.1076180570304848,
2017-11-06,-0.0045261146496815,0.0953556821300224,23548.42
2017-11-07,0.0435306878306878,0.1170428339017718,23557.23
2017-11-08,0.0327330275229357,0.1193891596532077,23563.36
2017-11-09,-0.0205047846889952,0.1100188339298187,23461.94
2017-11-10,0.0334827906976744,0.1407143046445371,23422.21
2017-11-11,-0.0613108695652173,0.1239532833917185,
2017-11-12,0.0066552631578947,0.1269853919837472,
2017-11-13,0.0242559523809523,0.1210472425502187,23439.7
2017-11-14,0.0258222222222222,0.119244306464324,23409.47
2017-11-15,0.0088933014354067,0.1093745983991199,23271.28
2017-11-16,0.057314479638009,0.1262248000937396,23458.36
2017-11-17,0.0523237442922374,0.1438179138635759,23358.24
2017-11-18,-0.12495,0.1196698648814533,
2017-11-19,0.0263481481481481,0.1554625020041686,
2017-11-20,0.0121083870967741,0.1159417305045184,23430.33
2017-11-21,-0.0407904255319149,0.1178156245842415,23590.83
2017-11-22,0.0681925925925926,0.1193812517188529,23526.18
2017-11-23,0.1438515463917525,0.1433569330392783,
2017-11-24,0.0564832,0.1126652559609702,23557.99
2017-11-25,-0.1163235294117647,0.1095864103217044,
2017-11-26,-0.0065780821917808,0.1313463434079872,
2017-11-27,0.0743426470588235,0.1275870462549821,23580.78
2017-11-28,-0.0578693181818181,0.1152240481661646,23836.71
2017-11-29,0.06275625,0.1120576514775733,23940.68
2017-11-30,0.0086749999999999,0.1107431402772311,24272.35
2017-12-01,0.0764016260162601,0.1454976440194209,24231.59
2017-12-02,-0.0182925531914893,0.0726940638656064,
2017-12-03,0.0184166666666666,0.1376612096237096,
2017-12-04,-0.0478048192771084,0.1081549013514374,24290.05
2017-12-05,0.0465572164948453,0.1389593337204714,24180.64
2017-12-06,0.0965483720930232,0.1563842544652345,24140.91
2017-12-07,0.0039028436018957,0.144205963095181,24211.48
2017-12-08,-0.0213914414414414,0.1250690744857411,24329.16
2017-12-09,-0.0341410526315789,0.1286782298841509,
2017-12-10,-0.0677975903614457,0.126059832765405,
2017-12-11,-0.0034980132450331,0.1155782012679087,24386.03
2017-12-12,-0.0816959770114942,0.1178660458581435,24504.8
2017-12-13,0.0335543269230769,0.1218601468262354,24585.43
2017-12-14,0.0704143540669856,0.140880809116455,24508.66
2017-12-15,0.0229696969696969,0.1071952376852944,24651.74
2017-12-16,0.1149179999999999,0.1213136261423761,
2017-12-17,0.0104171052631578,0.0999839103304798,
2017-12-18,0.014056338028169,0.1178711198165423,24792.2
2017-12-19,0.0427684210526315,0.1371993415419167,24754.75
2017-12-20,-0.0228844086021505,0.1064608288465814,24726.65
2017-12-21,0.0222375634517766,0.1204342596342233,24782.29
2017-12-22,0.0712520202020202,0.1512959522118481,24754.06
2017-12-23,0.0088492753623188,0.1212881423796278,
2017-12-24,-0.0087540983606557,0.1144859546733082,
2017-12-25,-0.0530279411764705,0.1206945098746569,
2017-12-26,0.0633206611570248,0.1085666692123303,24746.21
2017-12-27,0.0315428571428571,0.1075377984888038,24774.3
2017-12-28,0.070205376344086,0.1575287553446155,24837.51
2017-12-29,0.0168282894736842,0.1148308581190982,24719.22
2017-12-30,0.0423948051948052,0.1173163007627293,
2017-12-31,-0.0664306451612903,0.1181248254433738,
2018-01-01,0.0436226804123711,0.1325266713527022,
2018-01-02,-0.0051524999999999,0.1061838970458987,24824.01
2018-01-03,-0.0243847953216374,0.1066277130868296,24922.68
2018-01-04,0.0028579487179487,0.1112981205242568,25075.13
2018-01-05,0.0107603864734299,0.1257387300367372,25295.87
2018-01-06,0.0540366197183098,0.1215693402841289,
2018-01-07,0.0072139240506329,0.1442029119071696,
2018-01-08,-0.0381570512820512,0.1208970120212679,25283.0
2018-01-09,0.0315691428571428,0.1028211945461945,25385.8
2018-01-10,-0.0228477777777777,0.1064135777417027,25369.13
2018-01-11,0.0819298578199052,0.1176339634781577,25574.73
2018-01-12,0.0185812499999999,0.1093449785168535,25803.19
2018-01-13,-0.0830345238095238,0.1130055229162371,
2018-01-14,0.0422197368421052,0.0862847641515404,
2018-01-15,0.0266118644067796,0.1332221753450566,
2018-01-16,-0.0075220125786163,0.1011804120225054,25792.86
2018-01-17,0.0279958579881656,0.1068799949457,26115.65
2018-01-18,-0.011995909090909,0.1422102218068126,26017.81
2018-01-19,0.0211338095238095,0.1247280354566068,26071.72
2018-01-20,-0.1541557692307692,0.1222405735798592,
2018-01-21,0.0678881578947368,0.1071897060489635,
2018-01-22,-0.0125884146341463,0.110018878902263,26214.6
2018-01-23,0.0007121693121693,0.1164905557300681,26210.81
2018-01-24,-0.0012936170212766,0.1228935504999334,26252.12
2018-01-25,-0.0214045454545454,0.1290018811221913,26392.79
2018-01-26,0.0165618604651162,0.1176129986384969,26616.71
2018-01-27,-0.0339107142857142,0.1012896493537727,
2018-01-28,0.0978098765432098,0.1348459462348351,
2018-01-29,0.0161967105263157,0.1109075668744371,26439.48
2018-01-30,0.0664770408163265,0.1298757801290599,26076.89
2018-01-31,0.0361985294117647,0.1108378310515477,26149.39
2018-02-01,0.0368609302325581,0.1208693266494459,26186.71
2018-02-02,0.0575252475247524,0.12543347021777,25520.96
2018-02-03,-0.0544934065934065,0.1133488330452615,
2018-02-04,0.0307573770491803,0.1396300616758266,
2018-02-05,-0.0181454545454545,0.1220479363427759,24345.75
2018-02-06,-0.0413758241758241,0.1189894093964933,24912.77
2018-02-07,0.0158721052631578,0.1224649146540593,24893.35
2018-02-08,0.0210037209302325,0.1220115939800324,23860.46
2018-02-09,0.0236484162895927,0.1220701959499864,24190.9
2018-02-10,-0.0619957264957265,0.1150777983096358,
2018-02-11,-0.0178654761904761,0.1151717495467495,
2018-02-12,0.0401414201183431,0.1044664761368057,24601.27
2018-02-13,0.0722484375,0.1155715128762468,24640.45
2018-02-14,0.0691958974358974,0.1263714880798213,24893.49
2018-02-15,-0.0032177272727272,0.1198686716955182,25200.37
2018-02-16,0.0358175115207373,0.1071486153695254,25219.38
2018-02-17,-0.1395953271028037,0.096330682952512,
2018-02-18,-0.1450775,0.0807771276755651,
2018-02-19,0.06008203125,0.1067879143163233,
2018-02-20,-0.0079860962566844,0.107273775583554,24964.75
2018-02-21,0.047857,0.1238632988517214,24797.78
2018-02-22,0.0121190954773869,0.1237105011208115,24962.48
2018-02-23,0.0113634453781512,0.1104922076750557,25309.99
2018-02-24,-0.0329866666666666,0.1038294997708262,
2018-02-25,0.0152847222222222,0.1146225148308481,
2018-02-26,0.0804613924050632,0.1309171880042133,25709.27
2018-02-27,0.0775841176470588,0.1101072036137687,25410.03
2018-02-28,0.0084020725388601,0.1162939148468385,25029.2
2018-03-01,0.0132403755868544,0.1291209020843189,24608.98
2018-03-02,-0.0073849315068493,0.1144027018664575,24538.06
2018-03-03,-0.0772569999999999,0.1479892977392977,
2018-03-04,0.0521625,0.157862605355503,
2018-03-05,0.0462908045977011,0.142939480227247,24874.76
2018-03-06,0.0025058479532163,0.1084855807057665,24884.12
2018-03-07,0.050278947368421,0.1215584211701692,24801.36
2018-03-08,0.006518396226415,0.1198971384603965,24895.21
2018-03-09,-0.001696,0.1292511333573833,25335.74
2018-03-10,-0.03418375,0.1199434974747474,
2018-03-11,-0.0333197802197802,0.1193757261257261,
2018-03-12,-0.0715773006134969,0.1277827395848867,25178.61
2018-03-13,0.025831550802139,0.1044743234245543,25007.03
2018-03-14,-0.0819752475247524,0.1234755169819702,24758.12
2018-03-15,0.0250356828193832,0.1210855380954499,24873.66
2018-03-16,-0.0191577272727272,0.1351051749522122,24946.51
2018-03-17,0.0113010752688172,0.1385668462290965,
2018-03-18,0.0435753086419753,0.1198902837968093,
2018-03-19,-0.0948329192546584,0.1069860315667768,24610.91
2018-03-20,-0.0498437185929648,0.1148629193252308,24727.27
2018-03-21,0.0589901098901098,0.1251456382572453,24682.31
2018-03-22,0.0013204444444444,0.1218675230706976,23957.89
2018-03-23,0.001730303030303,0.1155503462186362,23533.2
2018-03-24,-0.035040243902439,0.1078351715470617,
2018-03-25,-0.0360469879518072,0.1279908781694495,
2018-03-26,-0.008766447368421,0.1166577397397807,24202.6
2018-03-27,-0.0604550561797752,0.1005884067945163,23857.71
2018-03-28,-0.0119627551020408,0.1303848341284565,23848.42
2018-03-29,0.0814290155440414,0.1286735889925656,24103.11
2018-03-30,-0.0399635897435897,0.1066016778635826,
2018-03-31,-0.0450341772151898,0.1389741979773625,
2018-04-01,-0.04605125,0.1188544681508966,
2018-04-02,-0.0398077419354838,0.1153996176740992,23644.19
2018-04-03,0.022795652173913,0.1210971014119305,24033.36
2018-04-04,-0.0369112903225806,0.1038784922639089,24264.3
2018-04-05,-0.0079437209302325,0.1056797102091952,24505.22
2018-04-06,0.0089710382513661,0.1303822286371549,23932.76
2018-04-07,-0.0822357142857142,0.0997702149041434,
2018-04-08,-0.033103488372093,0.123304005937,
2018-04-09,-0.0043813253012048,0.1281433104012707,23979.1
2018-04-10,0.0028915151515151,0.1152227159765038,24408.0
2018-04-11,0.0257641791044776,0.1098256298473959,24189.45
2018-04-12,-0.0031127358490566,0.1122362486122804,24483.05
2018-04-13,-0.0102725118483412,0.1419099802470655,24360.14
2018-04-14,-0.0953448275862069,0.1155746614037496,
2018-04-15,0.0552106666666666,0.1043698011864678,
2018-04-16,-0.0397032258064516,0.0950271513134416,24573.04
2018-04-17,-0.0102108808290155,0.1187967026017543,24786.63
2018-04-18,0.0250403061224489,0.1182626462020594,24748.07
2018-04-19,0.0100369458128078,0.1148652262716301,24664.89
2018-04-20,0.0408884422110552,0.1118533041116045,24462.94
2018-04-21,-0.0142142857142857,0.1417433917093007,
2018-04-22,-0.1144863636363636,0.1109304489702216,
2018-04-23,-0.0446398601398601,0.1106153732893789,24448.69
2018-04-24,0.0411233918128655,0.1194125798394803,24024.13
2018-04-25,-0.0177678571428571,0.1053867663910028,24083.83
2018-04-26,0.0075872,0.1280186190824967,24322.34
2018-04-27,0.0413123711340206,0.1243518585782024,24311.19
2018-04-28,-0.0593730769230769,0.1036645289509872,
2018-04-29,-0.0053658536585365,0.1223365038304062,
