headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
"A Better Year for Trump’s Family Business (Last Year, That Is)",2020-08-01,0.5647,0.09863636363636363,Business Day,"In 2019, the Trump Organization showed improvement over the previous year. But the company’s minimum reported revenues still fell short of the president’s first year in office, his new financial disclosure shows.","['Coronavirus (2019-nCoV)', 'Hotels and Travel Lodgings', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Real Estate (Commercial)', 'Company Reports']",https://www.nytimes.com/2020/07/31/business/trump-financial-disclosure.html,article,News,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.5647}"
Court Frees Michigan Teen Who Was Held for Skipping Online Schoolwork,2020-08-01,-0.296,0.10416666666666666,U.S.,"The release came more than a week after a judge ruled that the girl, who violated the terms of her probation by skipping coursework, should remain at the juvenile facility.","['Juvenile Delinquency', 'Decisions and Verdicts', 'Children and Childhood']",https://www.nytimes.com/2020/07/31/us/michigan-teen-homework-release.html,article,News,"{'neg': 0.061, 'neu': 0.899, 'pos': 0.04, 'compound': -0.296}"
Federal Agents Don’t Need Army Fatigues,2020-08-01,0.3182,0.16666666666666666,Opinion,"If you’re an officer of the law, dress like one. Leave the soldiering to soldiers.","['Demonstrations, Protests and Riots', 'Camouflage', 'Uniforms', 'Federal-State Relations (US)']",https://www.nytimes.com/2020/07/31/opinion/federal-agents-trump-uniforms.html,article,Editorial,"{'neg': 0.03, 'neu': 0.907, 'pos': 0.063, 'compound': 0.3182}"
Canada’s Key Role in Creating a Once Awaited Vaccine,2020-08-01,0.2617,0.03333333333333333,World,"An American researcher created the polio vaccine, but a Toronto lab and a pioneering female scientist made its mass production possible.",['Vaccination and Immunization'],https://www.nytimes.com/2020/07/31/world/canada/leone-farrell-chemist.html,article,News,"{'neg': 0.025, 'neu': 0.902, 'pos': 0.074, 'compound': 0.2617}"
Quotation of the Day: China Wields Its Security Law to Crush Hong Kong Dissent,2020-08-01,0.2023,0.16666666666666666,Today’s Paper,"Quotation of the Day for Saturday, August 1, 2020.",[],https://www.nytimes.com/2020/07/31/todayspaper/quotation-of-the-day-china-wields-its-security-law-to-crush-hong-kong-dissent.html,article,Quote,"{'neg': 0.039, 'neu': 0.902, 'pos': 0.059, 'compound': 0.2023}"
"Corrections: Aug. 1, 2020",2020-08-01,0.0,0.16666666666666666,Corrections,"Corrections that appeared in print on Saturday, Aug. 1, 2020.",[],https://www.nytimes.com/2020/07/31/pageoneplus/corrections-aug-1-2020.html,article,Correction,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
What’s on TV Saturday: ‘Seeing America With Megan Rapinoe’ and ‘The Last Narc’,2020-08-01,-0.6124,0.05555555555555555,Arts,"The soccer star and activist leads a discussion on HBO, and an Amazon docuseries looks back on the murder of a D.E.A. agent.","['Television', 'Movies']",https://www.nytimes.com/2020/08/01/arts/television/whats-on-tv-saturday-seeing-america-with-megan-rapinoe-and-the-last-narc.html,article,News,"{'neg': 0.088, 'neu': 0.88, 'pos': 0.032, 'compound': -0.6124}"
"A School Reopens, and the Coronavirus Creeps In",2020-08-01,-0.4902,0.22916666666666666,U.S.,"As more schools abandon plans for in-person classes, one that opened in Indiana this week had to quarantine students within hours.","['Education (K-12)', 'Coronavirus Reopenings', 'Coronavirus (2019-nCoV)', 'Teachers and School Employees']",https://www.nytimes.com/2020/08/01/us/schools-reopening-indiana-coronavirus.html,article,News,"{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.4902}"
"Edmonton, ‘City of Champions,’ Readies for a Hockey Marathon",2020-08-01,0.5267,0.16666666666666666,Sports,"The N.H.L. chose the small-market, hockey-mad city as one of two “hub cities” — along with Toronto — to host its playoffs.","['Hockey, Ice', 'Coronavirus Reopenings', 'Playoff Games', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/08/01/sports/hockey/edmonton-nhl-playoffs.html,article,News,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.5267}"
"Yasmin Monet Prince, a New Action Heroine",2020-08-01,-0.2153,0.10662878787878786,Style,"The young British actress stars in “Hanna,” the action drama on Amazon.",['ACTORS AND ACTRESSES'],https://www.nytimes.com/2020/08/01/style/yasmin-monet-prince-a-new-action-heroine.html,article,News,"{'neg': 0.069, 'neu': 0.886, 'pos': 0.046, 'compound': -0.2153}"
