headline,date,vader_SA,textblob_SA,section,abstract,keywords,url,doc_type,material_type,vader_full
"Elon Musk Settled With the S.E.C., but Tesla’s Troubles Aren’t Over",2018-10-01,-0.9136,0.08333333333333333,Business Day,The company is still struggling to produce and deliver its Model 3 cars. It is short on cash. And it still faces investigations by federal authorities.,"['Securities and Commodities Violations', 'Electric and Hybrid Vehicles']",https://www.nytimes.com/2018/09/30/business/elon-musk-tesla-whats-next.html,article,News,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.9136}"
"Giants Offense, Poised for Breakthrough, Wilts Against Saints",2018-10-01,-0.1263,0.24333333333333332,Sports,"The signs seemed to point to the Giants being able to reach 30 points for the first time in two years. Instead, it was just more mediocrity.",['Football'],https://www.nytimes.com/2018/09/30/sports/giants-saints.html,article,News,"{'neg': 0.091, 'neu': 0.827, 'pos': 0.083, 'compound': -0.1263}"
5 Cheap(ish) Things to Help You Start Packing Your Lunch,2018-10-01,0.7964,0.16666666666666666,Smarter Living,"Goodbye, #saddesklunch.","['Tableware', 'Lunch Boxes and Bags']",https://www.nytimes.com/2018/09/30/smarter-living/5-cheap-ish-things-to-help-you-start-packing-your-lunch.html,article,News,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.7964}"
M.L.B. Playoffs: National League Needs One More Day to Determine Matchups,2018-10-01,-0.25,0.06333333333333331,Sports,"On Monday, the Cubs will host the Brewers and the Rockies will play at the Dodgers for their division titles. The losers will meet in the wild-card game on Tuesday.","['Baseball', 'Playoff Games']",https://www.nytimes.com/2018/09/30/sports/baseball/mlb-playoffs.html,article,News,"{'neg': 0.05, 'neu': 0.914, 'pos': 0.035, 'compound': -0.25}"
"Quotation of the Day: From Orwell to ‘Little Mermaid,’ Kuwait Steps Up Book Banning",2018-10-01,0.0,-0.010416666666666671,Today’s Paper,"Quotation of the Day for Monday, October 1, 2018.",[],https://www.nytimes.com/2018/09/30/todayspaper/quotation-of-the-day-from-orwell-to-little-mermaid-kuwait-steps-up-book-banning.html,article,Quote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"The Mets, Their Season Mercifully Ended, Turn to G.M. Search",2018-10-01,-0.549,-0.14444444444444446,Sports,"Since Sandy Alderson stepped away in June, the team been led by three executives. Finding a replacement to strengthen the team is priority No. 1.",['Baseball'],https://www.nytimes.com/2018/09/30/sports/baseball/mets-marlins-wilpon-gm.html,article,News,"{'neg': 0.116, 'neu': 0.845, 'pos': 0.039, 'compound': -0.549}"
Seahawks’ Earl Thomas Breaks Leg Amid Contract Negotiations,2018-10-01,-0.5574,0.03383838383838383,Sports,"Thomas, a nine-year veteran, had been holding out earlier this season out of a fear of getting injured before securing a new long-term deal. His $8.5 million salary this season is only partially guaranteed.","['Football', 'Sports Injuries']",https://www.nytimes.com/2018/09/30/sports/earl-thomas-seattle-seahawks.html,article,News,"{'neg': 0.103, 'neu': 0.857, 'pos': 0.04, 'compound': -0.5574}"
Justice Department Sues to Stop California Net Neutrality Law,2018-10-01,0.6597,0.041666666666666664,Technology,"The agency filed its suit shortly after the state’s bill, meant to guarantee equal access to the internet, was signed into law.","['Net Neutrality', 'Computers and the Internet', 'Law and Legislation', 'Politics and Government', 'Suits and Litigation (Civil)', 'United States Politics and Government', 'Federal-State Relations (US)', 'Regulation and Deregulation of Industry']",https://www.nytimes.com/2018/09/30/technology/net-neutrality-california.html,article,News,"{'neg': 0.074, 'neu': 0.777, 'pos': 0.149, 'compound': 0.6597}"
Chad Ludington’s Statement on Kavanaugh’s Drinking and Senate Testimony,2018-10-01,0.5574,0.08333333333333333,U.S.,"Mr. Ludington, a Yale classmate of Judge Brett M. Kavanaugh’s, issued a statement on Sunday saying the Supreme Court nominee misled a Senate panel last week.","['United States Politics and Government', 'Alcohol Abuse']",https://www.nytimes.com/2018/09/30/us/politics/chad-ludington-statement-brett-kavanaugh.html,article,News,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.5574}"
"‘The Deuce’ Season 2, Episode 4 Recap: Jane Doe",2018-10-01,-0.775,0.16666666666666666,Arts,"Vinnie has shown a talent for satisfying all parties, but his instinct to defuse conflict when conflict is necessary is starting to get people hurt.",['Television'],https://www.nytimes.com/2018/09/30/arts/television/the-deuce-recap-season-2-episode-4.html,article,Review,"{'neg': 0.187, 'neu': 0.711, 'pos': 0.102, 'compound': -0.775}"
California’s Publicly Held Corporations Will Have to Include Women on Their Boards,2018-10-01,0.0,0.0007575757575757486,Business Day,"Under a new law signed by Gov. Jerry Brown, companies based in California will be required to have at least one woman on their boards by the end of 2019.","['Boards of Directors', 'Women and Girls', 'Corporations', 'Law and Legislation']",https://www.nytimes.com/2018/09/30/business/women-corporate-boards-california.html,article,News,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Life after college is weird. This can help.,2018-10-01,0.128,-0.016666666666666673,U.S.,"This is a guide for the first years after college, from career and personal finance advice to stories about creating the life you’ve always imagined and bouncing back when things don’t go quite the way you planned.","['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/us/what-to-do-after-college.html,multimedia,Interactive Feature,"{'neg': 0.029, 'neu': 0.934, 'pos': 0.037, 'compound': 0.128}"
"If you had an elephant, what would you do with it?",2018-10-01,0.7269,0.0037037037037036904,U.S.,"Once you land an interview, expect questions meant to throw you off. Finding the job you want — on your terms — comes down to having confidence (or acting like you do), knowing what to ask and owning up to what you don’t know.","['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/how-to-get-a-job.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.7269}"
So you can only afford to live in a shoe box. How to make it feel like a home.,2018-10-01,0.5994,0.079004329004329,U.S.,"You’ve scoured Craigslist. You’ve somehow coughed up the first, last and security deposit. And now you’ve unlocked the door to a tiny space with vast possibilities. Surround yourself with plants and skateboard in the living room. It’s your space.","['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/housing-after-college.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5994}"
You’re 22 and just got your first paycheck. You could blow it all or …,2018-10-01,0.8079,0.05416666666666667,U.S.,"We all know we should be saving money, but who really wants to? Meet up with friends for drinks — you work hard. Buy those concert tickets — when’s that band coming back next? We think that if we save, we miss out. It doesn’t have to be that way.","['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/how-to-save-money.html,multimedia,Interactive Feature,"{'neg': 0.042, 'neu': 0.854, 'pos': 0.104, 'compound': 0.8079}"
My Tinder date lied. Was I the creep?,2018-10-01,-0.4588,0.018749999999999996,U.S.,"Dating profiles can border on fiction. People edit away their pimples and crop out their exes, making it hard to know what’s real and what’s fantasy. It’s why you should research your date, and stalking is O.K. That’s what I learned hunched over my laptop at 2 a.m., 26 browser tabs deep.","['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/stalk-dates-online.html,multimedia,Interactive Feature,"{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.4588}"
"I spent four years going into debt. Now, how do I get out?",2018-10-01,0.7997,0.05059523809523809,U.S.,Start with a goal. Make a plan. Never — ever — lose sight of how powerful interest can be. And look for big money wins. (That doesn’t mean you have to cut out your daily coffee fix.),"['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/how-to-pay-back-student-loans.html,multimedia,Interactive Feature,"{'neg': 0.067, 'neu': 0.761, 'pos': 0.172, 'compound': 0.7997}"
It’s O.K. to mess up. We all do.,2018-10-01,-0.6753,-0.0014455782312925278,U.S.,Broken friendships. Lost teeth. Missing documents. There’s no checklist for finding the right path. So we decided to offer a little solace with stories about people making mistakes in their 20s — and still mostly ending up on their feet.,"['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/mistakes-in-your-20s.html,multimedia,Interactive Feature,"{'neg': 0.17, 'neu': 0.755, 'pos': 0.075, 'compound': -0.6753}"
How to win your first three months on the job,2018-10-01,0.9169,0.2335978835978836,U.S.,"You probably had internships or summer office jobs, but this is different. It’s the start of your career. Start by making a good first impression, and don’t be afraid to ask questions. Pretty soon, you’ll be sitting in the boss’s chair, right?","['Online Dating', 'Student Loans', 'Savings', 'Workplace Environment', 'Hiring and Promotion', 'Cooking and Cookbooks']",https://www.nytimes.com/interactive/2018/09/30/us/first-day-at-new-job.html,multimedia,Interactive Feature,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.9169}"
