date,textblob,textblob_full,vader,vader_full,textblob_weight,textblob_full_weight,vader_weight,vader_full_weight,close
2017-09-30,1.0691019738229166,1.0209485624999999,1.1600743250625,1.0651134379166667,0.5251090805777083,0.50231050645,0.6106329190469791,0.5288295718479167,129.520004
2017-10-07,1.079631620231579,1.0221203509473684,1.174783984568421,1.0684878253684211,0.5341803041745263,0.5061576073726316,0.6228528165590527,0.533237121928421,131.190002
2017-10-14,1.0774672667052632,1.0239016105263157,1.1683127249894738,1.072627976736842,0.5376543885995789,0.5055683561010526,0.6262259309972632,0.53393164768,131.360001
2017-10-21,1.0621568874,1.023154204,1.1857167128,1.0736263535789472,0.535163354083579,0.5015794038705264,0.6173078366803157,0.528093701848421,132.419998
2017-10-28,1.081010774787234,1.0247975370212765,1.2322631699893618,1.0840347143617022,0.5430554390829787,0.5012023089521277,0.6214903191248936,0.5291963621244681,132.639999
2017-11-04,1.0692827343125,1.0233650470833333,1.1981165662916666,1.0776974860416666,0.5529966007636459,0.5060927695427083,0.6392876637247916,0.5324258568947916,132.820007
2017-11-11,1.082909675,1.026121547113402,1.1649596605360826,1.0730717303092783,0.5421015416213402,0.5019393941082474,0.6025902600201031,0.5246344253680412,132.539993
2017-11-18,1.0760255326875001,1.0223180120833333,1.1771305039270834,1.0644969961458333,0.5481706158660417,0.5055529810822916,0.612984021514375,0.5281344582458333,132.639999
2017-11-25,1.0692073495520833,1.0192197589583334,1.2242391709479168,1.0618780361458333,0.5566992534788542,0.5066876609000001,0.630188682095,0.52937142914375,134.110001
2017-12-02,1.07921482378125,1.0224874069791667,1.1366893581770834,1.05887616625,0.5586293741878124,0.5080122893864584,0.6157312666294792,0.527965151275,136.070007
2017-12-09,1.0958511302708334,1.0229119738541665,1.15975196578125,1.0572415048958332,0.5605736222484375,0.5078479199322917,0.6101304363707292,0.5259041083520833,136.479996
2017-12-16,1.1038402071170212,1.023045229680851,1.154142306861702,1.0531884207446809,0.5705645084102128,0.5181654517893617,0.6165830420608511,0.5360598030202127,137.550003
2017-12-23,1.1338253073978495,1.0275070096774193,1.1465382999677418,1.0518280216129032,0.5988785693137634,0.5285519539634408,0.6077878507988171,0.5438203596817204,137.520004
2017-12-30,1.1608344887708333,1.0283253219791668,1.167772716875,1.0514218079166666,0.5872498585538541,0.5164046920822917,0.5917070970741667,0.53058315839375,137.25
2018-01-06,1.184721014631579,1.030731085894737,1.2515719111578947,1.0582378078947368,0.605876469354,0.5233912438673685,0.6142853526171579,0.5375792171473684,140.369995
2018-01-13,1.1350302957446807,1.0284019264893618,1.1940198155,1.0495114871276596,0.5876800606757446,0.5250670307797872,0.6123215168113829,0.5373568376425532,142.75
2018-01-20,1.1116250668297873,1.0309730727659574,1.0996691501063829,1.0508832363829788,0.56850023575,0.5291517057648936,0.5675633778744681,0.5425647415244681,143.919998
2018-01-27,1.0844993823297873,1.0256033124468085,1.1000588971702128,1.0468825535106383,0.5712088358431915,0.5359968347191489,0.5709921357708511,0.547956326080851,146.860001
2018-02-03,1.1077607132812501,1.0238476736458333,1.1172295136250001,1.0474807809375,0.565160437705,0.5266162813937499,0.5747819972257292,0.5402265638385416,141.300003
2018-02-10,1.0932477606354167,1.0187995772916667,1.1754334180729167,1.0481679366666665,0.5655779512122917,0.53050082640625,0.623486102376875,0.5490228472635417,134.229996
2018-02-17,1.0954477453510638,1.0212896324468084,1.148760317638298,1.0541539124468084,0.5670591775604255,0.5354083396212767,0.6118194660664894,0.5530315494234043,140.110001
2018-02-24,1.0761628292291667,1.0212843567708334,1.1298051634791666,1.0544006722916668,0.5585140070669792,0.52419390983125,0.6071687630478125,0.5407552465916666,140.860001
2018-03-03,1.0604442231263158,1.0221004665263158,1.0983446555157894,1.0562086099999999,0.5572949632129474,0.5276825295810527,0.5960087871025262,0.5447867096294736,138.240005
2018-03-10,1.073366107663158,1.0183765958947368,1.125797730505263,1.0482546262105263,0.5594813088897894,0.524650497488421,0.6015223207963158,0.5414778320557895,143.300003
2018-03-17,1.0416364794,1.0162057568421052,1.0965236470631579,1.0469471130526316,0.549091130381579,0.5247133545368421,0.6012935252609474,0.5410450083221052,141.660004
2018-03-24,1.0517363598041236,1.0132011108247423,1.1120137570206186,1.0383880807216495,0.5377248520208247,0.5148454539216495,0.5945896664737114,0.5305808118309279,133.100006
2018-03-31,1.0496055348350515,1.0120621997938144,1.080948765484536,1.0455215701030929,0.5424438907228867,0.5176316187721649,0.5990245482930928,0.5360160556329897,
2018-04-07,1.0425257327731958,1.016084638969072,1.076110699371134,1.045809392783505,0.5308197022987629,0.5168929145865979,0.5948855599372165,0.5360530602443299,133.869995
2018-04-14,1.0595921982886598,1.0191529453608248,1.124436750371134,1.0495915694845361,0.5362385325311341,0.5191946361876288,0.605283298638866,0.5385326022298969,136.580002
2018-04-21,1.100918848887755,1.016038302755102,1.1330253299489796,1.0491025739795918,0.5546743046888776,0.5148264554836735,0.617296462767347,0.5374779327224489,137.5
2018-04-28,1.0979895432959184,1.0199462939795918,1.1349990170714286,1.053040102857143,0.5669607249213265,0.5180119031673469,0.6190615308760204,0.5399661161234693,137.330002
2018-05-05,1.1431593961578947,1.0212579224210527,1.2376417002,1.0596143318947369,0.5643002640504211,0.5220860230442105,0.6914264997450527,0.5477280887147369,137.130005
2018-05-12,1.1230299338333334,1.01692029125,1.2071572545104166,1.0542861854166665,0.5529106843511459,0.5175230196041667,0.6185827921836459,0.5411444497947916,140.570007
2018-05-19,1.1258039831666666,1.014191499375,1.1472319119999999,1.0540659823958334,0.5510527447438541,0.5115089539427083,0.6067126357165625,0.5402451129604167,140.199997
2018-05-26,1.0681730682736843,1.0152847784210528,1.1446181652315788,1.0607725940000001,0.5515497711405263,0.5176418080821052,0.6052381256962105,0.5465806162873684,140.600006
2018-06-02,1.0749821741145833,1.0185793976041666,1.1318234615,1.0624530075,0.5519240772729167,0.5178807574020833,0.5906288263040625,0.5476078386333333,141.5
2018-06-09,1.0951687164479167,1.0182337159375001,1.12064414778125,1.064660805625,0.5503919836746874,0.5159452276760417,0.5864927183786458,0.5444598997552083,143.910004
2018-06-16,1.0729529745578947,1.0172879569473685,1.1166733063684209,1.0669426816842105,0.5570324491945263,0.5259432135178947,0.5774938288621052,0.5596729652210527,144.149994
2018-06-23,1.076137709606383,1.0174648474468084,1.1353597890212765,1.0710379962765957,0.5595008722032978,0.5284805048617022,0.5869655577239362,0.5645978318691489,142.449997
2018-06-30,1.0425189298421051,1.0194452075789473,1.057131053231579,1.0648741242105264,0.5213270751529474,0.5128185167694737,0.5362396632057894,0.5450294043989473,140.429993
2018-07-07,1.0672133474536083,1.0177629971134021,1.042744992783505,1.064763348453608,0.5256875499467011,0.5143051340927836,0.5353765498935051,0.5489410109989691,142.789993
2018-07-14,1.0371495248762885,1.0169225382474227,1.034443483298969,1.0644532522680412,0.5197646780294845,0.5204955406,0.5308649328672165,0.5527965618185566,144.699997
2018-07-21,1.0471213357244897,1.0167036624489796,1.0487715672142857,1.0645028697959185,0.5160397957490817,0.5141856544908163,0.5208866537727551,0.5465749745418368,144.839996
2018-07-28,1.04561599828125,1.0203655529166666,1.0250839816458333,1.0733985828125,0.5212120649320834,0.5169930574625,0.5213860393964583,0.5527525436635417,145.220001
2018-08-04,1.0578051423541666,1.0194721728125,1.0275254903229167,1.0769593778125,0.5327417225665625,0.5182394998395833,0.5235561998970834,0.5552774569239584,146.270004
2018-08-11,1.0465940162916667,1.0210198633333334,1.0419953451145834,1.0875898748958333,0.5349581840348958,0.5203907044322916,0.5286188619655209,0.5586578228572917,146.25
2018-08-18,1.0929523177216496,1.02071402185567,1.0574331929484535,1.0898027593814434,0.5697391651356701,0.5256897417742268,0.5453833714141237,0.5662622251989691,147.169998
2018-08-25,1.093086234265306,1.0198829796938775,1.0642074757040818,1.0819468586734693,0.5563180086054081,0.519491737167347,0.5414649909108163,0.5564232606551021,148.679993
2018-09-01,1.1825606867040817,1.037937197755102,1.132768278989796,1.0978000968367347,0.5676558305029592,0.522407155767347,0.5423993195763265,0.5583907527683674,150.070007
2018-09-08,1.1400681734329896,1.0265555875257732,1.0817747186804123,1.0826296557731958,0.5854675237993815,0.5260919128061855,0.5502251944748453,0.5599774386969072,148.580002
2018-09-15,1.1353281007755103,1.0295792964285713,1.0741995524489796,1.076566946122449,0.5697888269753061,0.5216622804938775,0.5504204929396939,0.5534851065091837,150.279999
2018-09-22,1.1372654860408162,1.027804036734694,1.089520342734694,1.0847727615306122,0.5788281948106123,0.521215830455102,0.5506497533817347,0.5549537072387755,151.160004
2018-09-29,1.14749180846,1.029024011,1.09806379429,1.0783972459,0.5836519059919,0.518088992438,0.5466739037974,0.548436959422,149.649994
2018-10-06,1.1555424808080808,1.0262220977777778,1.069532824020202,1.0733687194949495,0.6015326512652525,0.5234020635898989,0.5462847959715151,0.5522468801373737,147.630005
2018-10-13,1.16364642962,1.0225056243,1.081866464,1.0544756268,0.583131314677,0.514191612798,0.5404181048606,0.538155032664,141.369995
2018-10-20,1.21523514252,1.0259764328999998,1.15626515278,1.0569874613,0.6190868036807,0.516176286828,0.5578720870642,0.539747800516,141.350006
2018-10-27,1.2068541034646465,1.0266041754545454,1.1112614432222223,1.067018989191919,0.6209409637667677,0.5189524124242424,0.550627021130303,0.545103202039394,135.770004
2018-11-03,1.15638241404,1.0211877949,1.0287092150300001,1.0662326602,0.6183162565103,0.517101780208,0.5277439873649,0.543173057629,139.559998
2018-11-10,1.1927916463600001,1.020616428,1.04215756287,1.0623556931,0.627185352495,0.5178763128539999,0.537116036866,0.54405587593,142.169998
2018-11-17,1.1710849815757576,1.0273903766666668,1.0758730150505051,1.0695884707070709,0.6375895178841414,0.5244584480171717,0.5707955246525253,0.5519236596363636,140.080002
2018-11-24,1.198505430111111,1.0277248366666667,1.1229823431313133,1.0791644647474747,0.6413865684881818,0.5238744934010101,0.5720996872759596,0.5528527358434343,135.130005
2018-12-01,1.1922203438585859,1.0345268421212122,1.182732661020202,1.0790326,0.6408614268064646,0.5240436888323232,0.5820696065248485,0.5525231383949495,141.350006
2018-12-08,1.234655199020202,1.033493962121212,1.1914440987676767,1.0753533327272726,0.6687043423315152,0.5255721705333334,0.5989969152657576,0.5526979344,134.899994
2018-12-15,1.2423251435656566,1.0275255134343435,1.121054475171717,1.0670731072727273,0.6819126354348485,0.526449066010101,0.606583049949596,0.5501878065262626,133.119995
2018-12-22,1.2223780453979591,1.026693147142857,1.1207004821632653,1.0771675968367347,0.6719734415737756,0.5267549142938776,0.6100683762377551,0.5554764503948979,123.489998
2018-12-29,1.3215173622525251,1.037638022929293,1.2517328452020202,1.0935440951515152,0.7039079756462626,0.5282751593949495,0.6666186449961615,0.5603926746090909,126.43
2019-01-05,1.2932903187878786,1.0333007206060607,1.2657016619696968,1.0925845341414142,0.7287629205427273,0.5292039759,0.6901461747152525,0.5609941233292929,128.899994
2019-01-12,1.2068658630206186,1.0328922850515465,1.1799829120309278,1.0800273962886597,0.6561172176525772,0.5260439285835051,0.5963131373328866,0.5559297235278351,132.839996
2019-01-19,1.2099099479081632,1.032180500510204,1.1806752295918366,1.0777499554081633,0.6519099386365306,0.5219952468234693,0.5941304821285714,0.552092167267347,136.649994
2019-01-26,1.1881822086122449,1.030364965510204,1.2058626201530611,1.0769920821428571,0.6475930011080612,0.5213466703040817,0.5944420229021429,0.5497980006377551,136.470001
2019-02-02,1.18636030284375,1.0299608292708333,1.1003280258958335,1.0821010328125,0.6481657253139583,0.525978592753125,0.5935847804083333,0.5547127986635416,138.729996
2019-02-09,1.1762559495257732,1.0280150262886598,1.1222552277525775,1.0775737679381443,0.643459173433299,0.5221051951938145,0.5810551180046392,0.5493521012092784,138.970001
2019-02-16,1.165069508346939,1.0242325197959183,1.1893643185204081,1.0663691998979592,0.6377881190113265,0.5191196276724489,0.5787890979097959,0.5456419075836735,142.740005
2019-02-23,1.1559424033092784,1.0261400859793814,1.1538651946391751,1.076907554639175,0.6345504686795876,0.5248990600237113,0.610781296107732,0.556442070386598,143.770004
2019-03-02,1.1529489295510205,1.0295340454081632,1.158616079632653,1.0821584025510205,0.6267994351039796,0.5198728124255102,0.5999298374329591,0.5467814336744897,144.419998
2019-03-09,1.1369430085773196,1.028146314742268,1.1199185969278351,1.069315096701031,0.6282529412457731,0.524398956542268,0.5924609061399999,0.5475499669587629,140.990005
2019-03-16,1.172497794484536,1.0325677646391753,1.093763730154639,1.0777211725773195,0.6321531445146392,0.5236091325463917,0.5844880705552578,0.5500352071020619,145.009995
2019-03-23,1.17943629584375,1.0341002086458333,1.0625218069895832,1.0778419676041666,0.6349597338614583,0.5308211225697916,0.5805336202538541,0.557532836134375,143.559998
2019-03-30,1.1616442890729166,1.0286387847916667,1.0823399536770835,1.0737095604166667,0.6396118368910416,0.5288114116375,0.5812547549968751,0.5569607811135416,144.710007
2019-04-06,1.1744046265257733,1.030754257628866,1.0799299864845362,1.0723714317525772,0.6315022564281443,0.5245976855618557,0.5752800726061855,0.5513942791546391,147.779999
2019-04-13,1.1448281327857144,1.0270856326530613,1.146761488510204,1.0741779363265307,0.6098665731583673,0.5187765862877551,0.5629087731630612,0.5481122789020408,148.679993
2019-04-20,1.1258770173505155,1.024767250927835,1.1441297222783506,1.0763284593814433,0.6165903063995876,0.5241638845515464,0.5583897402616494,0.5567576135216494,
2019-04-27,1.125533921040404,1.0292128293939395,1.1320738685353535,1.0759892196969696,0.6111940089413131,0.5163849582919192,0.5546289081541413,0.5450728262616161,150.160004
2019-05-04,1.1575158995979382,1.034030828969072,1.1433638907216495,1.0828737325773194,0.6295061033190722,0.5244018959907216,0.5740619560265979,0.5522457416896907,150.630005
2019-05-11,1.1595824582916667,1.0340318368749999,1.1314118577708332,1.0745415292708334,0.6379040293357291,0.5284573474708333,0.5747506514116666,0.5562906650947916,147.529999
2019-05-18,1.2564439137052632,1.0305543729473685,1.2496341918210527,1.0756147684210526,0.6678065945187369,0.5269773722947368,0.6113414385371578,0.5577988948926316,146.240005
2019-05-25,1.2663892413578948,1.0316776641052632,1.260204917463158,1.0815144431578947,0.7090347434937895,0.5324135439905263,0.6570655596118947,0.5642500410252631,144.580002
2019-06-01,1.2568347395833335,1.0328993553125,1.13869399434375,1.0693264558333333,0.6922350770067709,0.5366118215135417,0.6233804965767707,0.5625755802468749,140.690002
2019-06-08,1.3044305403578949,1.030914388736842,1.3208465223578947,1.0614543622105264,0.7191829319662105,0.5360602901557895,0.6659119753681052,0.5578137769768421,146.789993
2019-06-15,1.2755074255729166,1.025717771875,1.30924248853125,1.0549589227083334,0.6969723194167708,0.5311794539875,0.6552615394342708,0.5527504934374999,147.630005
2019-06-22,1.2999674636666667,1.028753915376344,1.3945931411182795,1.0722005077419354,0.7437936385470968,0.5455948684881721,0.7064068849605376,0.5700151063591398,150.699997
2019-06-29,1.3103819350106383,1.030613055106383,1.3346113321595745,1.0641404160638297,0.7326544504227659,0.5402462436255319,0.6804816529835107,0.5620743665446809,150.089996
2019-07-06,1.3112051594526317,1.029195754736842,1.3502458307789473,1.061184028,0.7148538431951579,0.5344470488126315,0.6827005123988421,0.5553085642410526,152.550003
2019-07-13,1.3165119105999998,1.03762186,1.3532276006842106,1.0658818088421051,0.7277585980832632,0.5358050633178947,0.6760444162351579,0.554452944748421,153.610001
2019-07-20,1.331648936925532,1.0273325080851063,1.325327807851064,1.0582566707446808,0.7450160800174468,0.5403327023585106,0.6748931769473404,0.5601718618712765,151.800003
2019-07-27,1.3327444615106383,1.028239479255319,1.2304638082765957,1.0619115439361702,0.7432206003570213,0.5378607768340425,0.6729858962142553,0.557300370493617,154.410004
2019-08-03,1.3328856131702127,1.025644345638298,1.231595138819149,1.0530103295744682,0.7401772157960639,0.5356515465819149,0.6614057763348936,0.5530709564574469,149.580002
2019-08-10,1.321022280431579,1.0264957682105262,1.234245340431579,1.0545590258947368,0.7319273373658948,0.5254695925273685,0.6575825817332631,0.5432139457778947,148.919998
2019-08-17,1.2871819261458333,1.0194924465625,1.2064537287916666,1.0528916503124999,0.7105919655016666,0.5186899579677083,0.6474674093772916,0.5373938691458333,147.339996
2019-08-24,1.2899640223473685,1.0168870283157896,1.222741044894737,1.0417194172631579,0.7260116717526316,0.5219831409157895,0.6573310183249473,0.5376697708389474,145.309998
2019-08-31,1.2772201459791666,1.0125969695833332,1.2044245502291666,1.0378173283333334,0.7122665932021874,0.518468563440625,0.6485696378532292,0.5323774999854166,149.039993
2019-09-07,1.3053072475,1.0221927092708334,1.2364297672708333,1.0439360804166666,0.7186522640359375,0.5271991561447916,0.6697155925818751,0.5402769394979167,151.679993
2019-09-14,1.3069718301157895,1.0299665629473684,1.2438882633894737,1.0507931589473685,0.7219750602092632,0.5294217586305263,0.6558482636523159,0.5429534578126316,153.470001
2019-09-21,1.2600863568969072,1.0073113220618557,1.1780732996391752,1.0262347603092783,0.66150442602,0.516098489914433,0.5865756987294846,0.5252106010969072,152.039993
2019-09-28,1.2322358962164948,1.0045880065979382,1.1190885211237114,1.0221827070103093,0.6698292024573196,0.5167052672773196,0.596449431498866,0.5265842936134021,150.300003
2019-10-05,1.2426878208736842,1.0196605991578949,1.1310513404526314,1.0315500504210526,0.6882742940063158,0.5285247646842105,0.6110999094426316,0.5385561714252631,149.729996
2019-10-12,1.1638058246770833,1.0211602060416667,1.0229395068229168,1.0292199048958335,0.64158946529125,0.529586078690625,0.5609797977040625,0.5391714340364583,150.630005
2019-10-19,1.1073008325257732,1.0249013758762886,1.036527494443299,1.0431835893814434,0.5968405151115465,0.5280101550814433,0.5542399825658763,0.5391091336783506,151.580002
2019-10-26,1.1278660236185567,1.0218669195876289,1.0295286203092784,1.0315905219587629,0.6036626099407217,0.5276476541762887,0.5518637884176288,0.5346812284164949,153.449997
2019-11-02,1.1339829832061854,1.0304810912371134,1.023090674525773,1.045275993814433,0.6000803604317525,0.5308705649742268,0.5464300302847422,0.5410847667402062,155.830002
2019-11-09,1.1177438424444444,1.0319027117171717,1.05398284089899,1.06229947,0.5839105943809091,0.5249814824989899,0.5640653696836364,0.5460654120656566,157.160004
2019-11-16,1.1362360139899998,1.0346375915000001,1.05242946653,1.062806301,0.5892975846246999,0.519236759004,0.5286610447663,0.5325344505799999,158.550003
2019-11-23,1.133317930734694,1.0272773240816326,1.0160461090918367,1.054855732142857,0.594433909377449,0.5276326634142857,0.5328415129212245,0.5403771888489796,158.139999
2019-11-30,1.1053030018673469,1.0279588605102041,1.1605237288163266,1.0470794336734692,0.5859239123113266,0.5301540356438775,0.5434904045676531,0.5422295264316327,160.020004
2019-12-07,1.1310701614583334,1.0331157666666666,1.0723210234375,1.0598730322916667,0.5937422244085416,0.5288033269875,0.5493701726661459,0.5431942326947917,160.289993
2019-12-14,1.1458221337291665,1.0283525685416668,1.0867208877604166,1.0596002740625001,0.6200998868210417,0.5349331551072917,0.5653158829328125,0.5501094017729167,161.330002
2019-12-21,1.1498667867474748,1.0305715785858587,1.1307692062525252,1.058147135151515,0.6144978016202021,0.5259467530313131,0.5770578898074747,0.5394634247474748,164.190002
2019-12-28,1.190718624622449,1.03722988,1.0914848027755102,1.0548933739795918,0.6097778188683673,0.5273512259887755,0.5677072895466326,0.540570583255102,164.080002
2020-01-04,1.2291185680204082,1.0342000695918367,1.2395526070918368,1.0715504075510205,0.6555463507105103,0.5337930784540816,0.6651068708142858,0.5552852598397959,163.929993
2020-01-11,1.0845637360104166,1.0277725053125,1.1039242598020833,1.0628227122916667,0.5798337069542708,0.5278562447052083,0.5708723483905208,0.5457654383520832,165.460007
2020-01-18,1.0929139001734693,1.0272692406122448,1.0770842023775509,1.059763023877551,0.5740074507053061,0.5292665990806122,0.548720974480102,0.5478309139561225,168.759995
2020-01-25,1.0644595530816325,1.0304725013265306,1.0687669558469388,1.062242085,0.5535050380066326,0.5269687299295919,0.5465543536947959,0.5449252762214285,167.089996
2020-02-01,1.0945861302448978,1.0253231158163265,1.0749686705816326,1.0641962396938776,0.5430825526761225,0.5140490333602041,0.5305119307257142,0.5318628299877551,163.520004
2020-02-08,1.0718809268367349,1.0287720236734694,1.080740303612245,1.061253263367347,0.556073598044796,0.5241810739938775,0.5460472077833673,0.5403443726612245,168.710007
2020-02-15,1.0819794068854167,1.0290743625,1.070482202125,1.0608723201041668,0.5563873693245833,0.5233863269,0.5485398814382292,0.542022313609375,171.699997
2020-02-22,1.0975682057187501,1.0304643941666667,1.1449543930833335,1.0653672163541665,0.56374269973,0.5240694626489583,0.6015038530689584,0.5433467304625,169.889999
2020-02-29,1.0687686239263157,1.024645440631579,1.1135305504631579,1.0589606546315788,0.5457010673808421,0.5185445890957895,0.5997069987426316,0.5367510045431579,150.440002
2020-03-07,1.0658908301770833,1.0214013508333333,1.1798116432291665,1.0538279704166666,0.5495744494695833,0.521338542428125,0.5995595687710417,0.54066103506875,150.589996
2020-03-14,1.072429845172414,1.024239904367816,1.1188498660114943,1.053100631954023,0.5730564378621839,0.5370816990551724,0.6062779591710346,0.5529514699816092,135.929993
2020-03-21,1.0650477757608696,1.0257533227173914,1.1202170433369565,1.0679888576086958,0.5682611132988044,0.5400824624260869,0.6207131941843478,0.5641353435097826,115.190002
2020-03-28,1.05214928115625,1.0277944371875,1.1409772988229168,1.0669238711458333,0.5525109947506249,0.5309625115208333,0.6203168966879167,0.5519713006989583,126.93
2020-04-04,1.0719835598421052,1.0267288750526316,1.100487220431579,1.0611922948421053,0.5617611222197895,0.5304232444905264,0.6011834611731579,0.5508283467294737,123.379997
