date,close,adj_close,whole_song_vader,song_mean_by_sentence_vader,song_mean_by_sentence_without_0_vader,whole_song_textblob,song_by_sentence_without_0_textblob,song_bert,song_flair,,WEIGHTED_whole_song_score,WEIGHTED_mean_by_sentence_song_score,WEIGHTED_mean_without_0_by_sentence_song_score,WEIGHTED_tb_whole_song,WEIGHTED_tb_song_by_sentence,WEIGHTED_tb_song_by_sentence_without_0,WEIGHTED_bert,WEIGHTED_flair,,vader,textblob,textblob_full,vader_full
12/18/18,123.489998,114.033188,0.369049,0.058110028,0.119648031,0.06854941,0.075458023,3.221460436,0.030611337,,0.405283899,0.06351145,0.126407119,0.070439969,0.031761002,0.079052366,3.453181561,0.019082208,,1.135946898,1.204427785,1.024592769,1.074442545
12/25/18,126.43,117.433701,0.500869,0.080803365,0.166847933,0.095083965,0.117004313,3.38659563,0.126450233,,0.514847168,0.08296283,0.165235562,0.095744662,0.046008808,0.116904246,3.531498252,0.091006075,,1.26816075,1.304761893,1.03567076,1.091013957
1/1/19,128.899994,119.727921,0.470308,0.079893806,0.161104968,0.090884375,0.115591172,3.370153626,0.055558871,,0.486219797,0.082653865,0.15919596,0.090987806,0.043357064,0.114077096,3.49628205,0.019079633,,1.282272106,1.276246819,1.0312892,1.090044605
1/8/19,132.839996,123.387589,0.35611,0.055394801,0.105839684,0.056419209,0.068702062,3.161583148,-0.069010125,,0.428327259,0.0657224,0.124824702,0.065086535,0.037957779,0.079326371,3.55193833,-0.067709739,,1.206422336,1.188567035,1.030834603,1.077303748
1/15/19,136.649994,126.926468,0.317948,0.052375596,0.099460728,0.05952956,0.070659401,3.176071083,-0.105824831,,0.396187389,0.063356928,0.119512447,0.069329642,0.036740295,0.082393889,3.560124313,-0.108142851,,1.20684922,1.19183115,1.030136693,1.075030907
1/22/19,136.470001,126.759285,0.327674,0.054261966,0.099987958,0.0548208,0.065048913,3.175559664,-0.126776476,,0.408037457,0.065627897,0.120397426,0.065007658,0.032905043,0.076751937,3.590319549,-0.121270615,,1.232296274,1.169879413,1.028302442,1.074265221
1/29/19,138.729996,128.858444,0.322089,0.053109544,0.093517487,0.055546521,0.061943823,3.170212967,-0.118607416,,0.373922096,0.061265455,0.108684058,0.065465143,0.03224313,0.072933115,3.533614771,-0.116932789,,1.114475961,1.166937975,1.028691536,1.079801541
2/5/19,138.970001,129.08139,0.364514,0.054510786,0.100572745,0.051336463,0.058099914,3.137603653,-0.13580322,,0.422756555,0.061571542,0.114459541,0.062261405,0.029133957,0.070152329,3.571242734,-0.127258391,,1.136257308,1.157033852,1.026758818,1.075297983
2/12/19,142.740005,132.583115,0.265249,0.039280416,0.075646883,0.045792772,0.050301404,3.148777954,-0.138772408,,0.316748709,0.047533655,0.090466988,0.055391495,0.027258902,0.061288177,3.555952293,-0.137757364,,1.213427602,1.146043555,1.02298913,1.064116637
2/19/19,143.770004,133.539871,0.337787,0.050435166,0.09605369,0.060276054,0.062619145,3.126756161,-0.167369624,,0.393918315,0.05902995,0.11186307,0.071298346,0.029884038,0.075109601,3.543427507,-0.175434516,,1.167867275,1.136720306,1.024883878,1.074631769
2/26/19,144.419998,134.14357,0.39665,0.060375085,0.110781952,0.067525342,0.075479182,3.171992622,-0.089980144,,0.456905761,0.069799892,0.128138437,0.07886721,0.035013508,0.08787833,3.604578108,-0.095497238,,1.172475282,1.133922976,1.028290656,1.07990584
3/5/19,140.990005,130.957672,0.228136,0.041638174,0.075544154,0.05569795,0.06290305,3.123069071,-0.166356081,,0.264651059,0.048512719,0.087650303,0.066673231,0.032877857,0.075291424,3.482371235,-0.145676493,,1.133920678,1.117720911,1.026890107,1.067039312
3/12/19,145.009995,134.691589,0.312825,0.055616261,0.101373069,0.078958494,0.087405117,3.174653058,-0.031964843,,0.350138026,0.06312364,0.115478741,0.092953971,0.0413877,0.103647967,3.606049305,-0.022573368,,1.109890568,1.151271792,1.030818691,1.074854518
3/19/19,143.559998,133.344788,0.298414,0.057757151,0.107622488,0.080963769,0.090819268,3.212595445,-0.036598943,,0.360880803,0.067845868,0.126340693,0.095208656,0.04169354,0.106792175,3.69153958,-0.023717305,,1.072345687,1.163145955,1.031256601,1.073820699
3/26/19,144.710007,135.139679,0.2867,0.053453966,0.104511502,0.071716275,0.081102253,3.187866179,-0.043342271,,0.348697781,0.062469508,0.122211052,0.082876507,0.033958949,0.094492138,3.634041424,-0.030090178,,1.092163834,1.145353948,1.025795177,1.069688292
4/2/19,147.779999,138.006638,0.319507,0.054425841,0.107709741,0.07983678,0.088732329,3.191791179,-0.075280933,,0.368826085,0.062814607,0.123729673,0.092100551,0.038035299,0.10279567,3.619699044,-0.073319703,,1.096056824,1.153178624,1.029005184,1.069504777
4/9/19,148.679993,138.847107,0.275178,0.049617712,0.09815334,0.076264012,0.087998508,3.184120409,-0.131184544,,0.320650182,0.057316925,0.113269149,0.088985892,0.037707793,0.102433098,3.640783994,-0.154359004,,1.172927848,1.123818722,1.025354407,1.071340533
4/16/19,,,0.282247,0.048182358,0.096754779,0.065025506,0.07577833,3.16293382,-0.083668705,,0.312005906,0.053853008,0.108583372,0.07600812,0.031454715,0.088057812,3.567685351,-0.077611247,,1.170565838,1.104651015,1.023018177,1.073461805
4/23/19,150.160004,140.229233,0.247004,0.051004479,0.099564975,0.077551604,0.089392971,3.149802835,-0.081375436,,0.283775216,0.056369051,0.111442233,0.090052483,0.038029056,0.103148053,3.592291859,-0.078646789,,1.157975921,1.104736727,1.027499091,1.073180477
4/30/19,150.630005,140.668152,0.304873,0.053527917,0.105998505,0.086670541,0.100608675,3.148349305,-0.065582775,,0.34870188,0.059809361,0.119145681,0.09972463,0.041817948,0.11568882,3.595861406,-0.059188319,,1.176667665,1.140738143,1.033275194,1.078245692
5/7/19,147.529999,137.773178,0.285036,0.048375621,0.102346942,0.087662817,0.100998328,3.126239241,-0.005071158,,0.335017348,0.060080552,0.121536811,0.102922336,0.044293106,0.117112445,3.55755595,0.023085983,,1.168140232,1.147286688,1.036674714,1.073309639
5/14/19,146.240005,136.568466,0.310011,0.052117307,0.102177366,0.073276619,0.081319669,3.154734075,-0.018715735,,0.348956977,0.057574448,0.113439747,0.086529624,0.03578035,0.095977874,3.584572004,-0.004812132,,1.393772902,1.356266436,1.029759502,1.072479924
5/21/19,144.580002,135.018265,0.318741,0.059058071,0.109420417,0.081092925,0.086368819,3.123083481,0.036225646,,0.343225285,0.063591071,0.119510073,0.093327831,0.040418064,0.099116758,3.548140821,0.02003855,,1.409672042,1.363983986,1.031612299,1.079733804
5/28/19,140.690002,131.385529,0.252172,0.049451606,0.092873599,0.075053246,0.080238393,3.105139205,0.028012223,,0.288587749,0.055855134,0.104924804,0.085911055,0.036792475,0.091067645,3.457789406,0.003401734,,1.270231896,1.359495684,1.033352914,1.068322982
6/4/19,146.789993,137.082108,0.236157,0.043109406,0.079539136,0.06981944,0.076547641,3.090615668,0.058073454,,0.258481177,0.048318808,0.089175407,0.079601272,0.036578207,0.086568808,3.450405628,0.047436822,,1.461685519,1.403350913,1.031389404,1.05991698
6/11/19,147.630005,137.866562,0.27132,0.039159601,0.075968905,0.054973174,0.058210755,3.095474186,0.054716688,,0.323430608,0.047402814,0.092723458,0.067159812,0.029294719,0.070325157,3.400810296,0.065695307,,1.451197057,1.37816837,1.02617133,1.053955449
6/18/19,150.699997,141.256897,0.288691,0.052130253,0.087270374,0.053878736,0.064242858,3.118453414,0.141558179,,0.329515613,0.05687875,0.097027117,0.063057016,0.032504959,0.073302955,3.414612182,0.161091737,,1.524063756,1.402461284,1.027901178,1.067138184
6/25/19,150.089996,140.68512,0.315604,0.048886921,0.089370705,0.056489761,0.065948353,3.14734273,0.126624974,,0.356978547,0.055456646,0.100681318,0.066275571,0.033982676,0.075609695,3.473504957,0.137355834,,1.479586211,1.415227155,1.031076263,1.063115592
7/2/19,152.550003,142.990982,0.371669,0.050063994,0.090729761,0.051494977,0.060763355,3.150129043,0.10943057,,0.414985368,0.056417098,0.102219183,0.060708727,0.032299643,0.070157243,3.466387692,0.117455736,,1.493694658,1.414946745,1.029654087,1.060169991
7/9/19,153.610001,143.984558,0.333615,0.054392546,0.092421134,0.040941632,0.045073135,3.135924889,0.0611363,,0.392554824,0.062655132,0.106264926,0.051318472,0.032625618,0.05548647,3.484810643,0.079466998,,1.485212124,1.414000239,1.036879586,1.06380137
7/16/19,151.800003,142.287994,0.311978,0.044858587,0.07843469,0.029418319,0.033527188,3.093280276,0.026094302,,0.351279905,0.050983631,0.088810202,0.035153146,0.026952597,0.038613536,3.444070532,0.021405266,,1.458716422,1.430174376,1.026582338,1.0561541
7/23/19,154.410004,144.734421,0.311708,0.047889483,0.084723224,0.032332557,0.040564963,3.103769317,0.027012615,,0.340174393,0.052165526,0.091260443,0.036246983,0.027850787,0.043406208,3.418990684,0.011682058,,1.349398988,1.426732238,1.026758075,1.059123555
7/30/19,149.580002,140.207108,0.286804,0.036909662,0.070486156,0.025853614,0.032674048,3.074800752,-0.051049447,,0.297899397,0.038353759,0.071853618,0.024618079,0.019795619,0.028615655,3.368960595,-0.077223821,,1.354345455,1.431411052,1.024894175,1.050907759
8/6/19,148.919998,139.588455,0.348289,0.041582075,0.075886674,0.026587371,0.030736406,3.06038741,-0.138252873,,0.356607672,0.043670864,0.077705026,0.02707006,0.018104921,0.029119548,3.286450947,-0.149893846,,1.352178602,1.413126757,1.026606413,1.054014547
8/13/19,147.339996,138.107437,0.387597,0.035268931,0.07177189,0.016439871,0.019643058,3.038004393,-0.160658002,,0.381266431,0.03575633,0.070521912,0.015797138,0.012427979,0.016257184,3.218213969,-0.154433514,,1.331449343,1.377899804,1.017507154,1.049921021
8/20/19,145.309998,136.204681,0.222839,0.020843044,0.047957044,0.005432379,0.008219235,3.024346754,-0.162927127,,0.216483119,0.020968354,0.045618253,0.003166729,0.010020757,0.003477358,3.19224656,-0.162754873,,1.349052403,1.381636825,1.014880838,1.038717518
8/27/19,149.039993,139.700897,0.183063,0.01826745,0.043612183,0.011628495,0.019670195,3.037565531,-0.12496309,,0.174715441,0.019010095,0.043403614,0.012458871,0.009109985,0.019766009,3.235914386,-0.11308275,,1.337275953,1.386618952,1.01165116,1.041246226
9/3/19,151.679993,142.175522,0.224942,0.022183145,0.052773806,0.02476175,0.035489246,3.077190997,-0.100971144,,0.242118518,0.025353621,0.058134705,0.026847862,0.018281611,0.037041021,3.458733641,-0.12096204,,1.344694802,1.410676461,1.021493219,1.042747048
9/10/19,153.470001,143.853363,0.165847,0.023216379,0.045061375,0.024799412,0.034414146,3.034543949,-0.098649499,,0.170643047,0.026402652,0.047606581,0.026996218,0.019758225,0.035870532,3.341055306,-0.105236317,,1.35329293,1.413450193,1.02925971,1.049591611
9/17/19,152.039993,143.165939,0.111542,0.004680299,0.025391071,0.006883347,0.014151231,3.02266788,-0.160457458,,0.09023942,0.002271792,0.021350803,0.009351278,0.007938043,0.01583212,3.295666068,-0.18486763,,1.291251657,1.369091096,1.006078944,1.028401121
9/24/19,150.300003,141.527527,0.092999,0.001992641,0.022014262,0.001634543,0.010760735,2.983521235,-0.178207372,,0.067272031,-0.001380687,0.016338957,0.00512381,0.005331845,0.013330273,3.242803792,-0.203123529,,1.232266879,1.341240636,1.003355628,1.024349067
10/1/19,149.729996,140.990768,0.149202,0.012046379,0.034749441,0.02199325,0.034905071,3.013474617,-0.124667913,,0.140213499,0.011910574,0.03371981,0.026451556,0.014760304,0.038404688,3.302701939,-0.127668355,,1.2466124,1.353987397,1.018402276,1.033762018
10/8/19,150.630005,141.838211,0.071847,0.000502073,0.016174795,0.018500032,0.028653717,2.956760707,-0.221060278,,0.061571354,0.00151876,0.016327578,0.02271803,0.014201585,0.031256833,3.152073342,-0.209417423,,1.022713472,1.159362697,1.019914991,1.031408831
10/15/19,151.580002,142.732788,0.193619,0.020951199,0.053124242,0.033574794,0.043736881,3.05180373,-0.146405866,,0.193897551,0.021865186,0.055630879,0.039028298,0.022776443,0.048373705,3.313031623,-0.151977161,,1.034613744,1.097833373,1.022911971,1.042834755
10/22/19,153.449997,144.493622,0.093873,0.010036346,0.033226919,0.039565016,0.047937415,3.01811536,-0.167483974,,0.097974335,0.011710979,0.037316265,0.04764106,0.021598023,0.055214514,3.275528904,-0.163381611,,1.029304916,1.123468701,1.020634541,1.033756882
10/29/19,155.830002,146.734741,0.137142,0.019988189,0.047988251,0.049739942,0.056602488,3.041199957,-0.137484347,,0.140018227,0.022106012,0.052159516,0.057860512,0.02570488,0.063326387,3.295877329,-0.1361021,,1.02286697,1.129585661,1.029248713,1.047442354
11/5/19,157.160004,147.987137,0.275293,0.038199473,0.098379468,0.07141522,0.081521592,3.18004017,-0.095451386,,0.27304379,0.038394201,0.098415441,0.079452083,0.030253012,0.088754625,3.363430872,-0.094925794,,1.068424463,1.125076158,1.032414844,1.067767155
11/12/19,158.550003,149.29599,0.175111,0.034379177,0.076030245,0.071935243,0.081668573,3.115259614,-0.170825682,,0.185537364,0.035222299,0.080719672,0.081002639,0.033046105,0.089759805,3.305056633,-0.165038367,,1.053391432,1.136606373,1.03364968,1.066336156
11/19/19,158.139999,148.909912,0.175987,0.035295034,0.073532657,0.080310439,0.091358144,3.105913294,-0.101865271,,0.198440909,0.037045412,0.079764703,0.091441377,0.037043063,0.102164805,3.286079477,-0.101279172,,1.017027707,1.133695848,1.026269251,1.058457626
11/26/19,160.020004,150.680176,0.195882,0.025887424,0.064593202,0.077164829,0.089078567,3.080135566,-0.103869627,,0.231511299,0.029592411,0.07588264,0.08963688,0.036861111,0.10172576,3.317433665,-0.083748059,,1.170506389,1.10095055,1.026739058,1.049223688
12/3/19,160.289993,150.934418,0.214194,0.035111035,0.078773686,0.083827514,0.096455574,3.127672775,-0.09739463,,0.237478587,0.038101505,0.088035929,0.095441162,0.038428101,0.108526248,3.376659282,-0.074876869,,1.06163093,1.122588305,1.031710491,1.059465014
12/10/19,161.330002,151.913712,0.219151,0.041881524,0.0990841,0.084272345,0.098830425,3.171663676,0.033927474,,0.227880669,0.04095648,0.099679527,0.092104062,0.034441531,0.108297942,3.295140761,0.031987579,,1.079925738,1.140309519,1.027416145,1.058856971
12/17/19,164.190002,154.606781,0.268945,0.052500828,0.116701704,0.085260529,0.099370392,3.199409886,0.046242726,,0.318305206,0.056197257,0.127274626,0.097421401,0.037654782,0.114518159,3.412234321,0.069350064,,1.127587322,1.146211262,1.029782807,1.058093812
12/24/19,164.080002,155.340958,0.285731,0.051603251,0.120603825,0.094221725,0.107999704,3.198695712,-0.00336899,,0.34197317,0.055615898,0.131071407,0.107712605,0.041999615,0.123929724,3.421018177,0.001999171,,1.088159989,1.193724247,1.03748654,1.055065318
12/31/19,163.929993,155.198929,0.385061,0.067971243,0.154437778,0.108192626,0.132727961,3.301214336,0.162443209,,0.436174225,0.069784718,0.160067482,0.117433666,0.047019597,0.142811456,3.430805153,0.164522692,,1.239830043,1.228015694,1.034026338,1.072449034
1/7/20,165.460007,156.64743,0.251766,0.045118425,0.085395681,0.079014745,0.090763711,3.083263608,-0.074003355,,0.320888473,0.053610531,0.104769078,0.096873319,0.038666208,0.111035743,3.446365688,-0.061089273,,1.08775329,1.095361156,1.027590969,1.059121332
1/14/20,168.759995,159.771652,0.215858,0.042254412,0.080510374,0.081297023,0.09455711,3.085751917,-0.104733192,,0.270145956,0.048575991,0.094843303,0.096071827,0.041828463,0.112782955,3.399500513,-0.104167513,,1.071215101,1.105481902,1.027558366,1.059132534
1/21/20,167.089996,158.190628,0.255597,0.04849117,0.090684932,0.086387886,0.103464199,3.099629373,-0.116679299,,0.30212587,0.053110494,0.100763376,0.097866944,0.043763944,0.118012977,3.320663566,-0.114725537,,1.062897855,1.077027554,1.030761626,1.061611595
1/28/20,163.520004,154.810791,0.264312,0.046446006,0.092915266,0.073280892,0.087571756,3.0351445,-0.1642187,,0.297238628,0.050728509,0.102257067,0.080888639,0.034921294,0.097915619,3.256103849,-0.180532558,,1.071615132,1.903747853,1.027721476,1.063416024
2/4/20,168.710007,159.724396,0.247142,0.046975804,0.096111411,0.07197551,0.091278584,3.067600289,-0.119417603,,0.273941326,0.050671587,0.104696276,0.079981832,0.036618991,0.102017054,3.272344564,-0.142038666,,1.075467933,1.084485992,1.029061149,1.060688956
2/11/20,171.699997,162.555054,0.199536,0.039348362,0.075792389,0.071335077,0.09247645,3.046991084,-0.152397541,,0.213107778,0.041700141,0.08229344,0.079067694,0.037482155,0.101284364,3.186208593,-0.183631183,,1.062895381,1.091708028,1.028317422,1.057711019
2/18/20,169.889999,160.841507,0.25332,0.045459888,0.088333127,0.078356801,0.098807777,3.064915256,-0.167722626,,0.266612192,0.047513041,0.09374421,0.079548321,0.039577935,0.103056327,3.272720005,-0.196870358,,1.135532516,1.106541963,1.030597198,1.063094059
2/25/20,150.440002,142.42746,0.226717,0.042303812,0.085292061,0.069822957,0.089711063,3.027075085,-0.151031778,,0.223051955,0.042386793,0.0867686,0.072118599,0.033032246,0.094362256,3.177180262,-0.193293404,,1.104337861,1.078135854,1.024840242,1.056730553
3/3/20,150.589996,142.569458,0.148187,0.028484294,0.06895204,0.067527168,0.087305611,2.973048487,-0.177052774,,0.161167459,0.030868914,0.074765061,0.073742374,0.031926439,0.09686856,3.141164621,-0.217531306,,1.163461211,1.076918201,1.021285496,1.050286184
3/10/20,135.929993,128.690262,0.041425,0.024004649,0.03884171,0.057226339,0.071126569,2.887607671,-0.195251508,,0.05670114,0.027156087,0.04428145,0.063496181,0.03241015,0.079777107,3.174686708,-0.208053597,,1.111089234,1.085644238,1.024152772,1.052065142
3/17/20,115.190002,109.054878,0.157843,0.040988582,0.063902719,0.06871498,0.086867685,2.940084314,-0.272112395,,0.177152683,0.04152842,0.066600848,0.074066578,0.038140675,0.093669015,3.103614196,-0.276336976,,1.114600822,1.078474911,1.026061304,1.067387747
3/24/20,126.93,120.76651,0.168081,0.041094952,0.071514584,0.059428028,0.081585931,2.955598134,-0.373304953,,0.186799735,0.042018382,0.075327072,0.063241455,0.036456234,0.088077346,3.130927917,-0.394890304,,1.138472619,1.071740371,1.027942381,1.066352487
3/31/20,123.379997,117.388893,0.072596,0.028471199,0.045796049,0.047515398,0.068547663,2.977262567,-0.358238401,,0.099944656,0.029600772,0.049732984,0.050752387,0.031850617,0.07481713,3.234394393,-0.399620135,,1.082430477,1.078725843,1.027141087,1.053910718
4/7/20,,,0.174794,0.035852373,0.065191716,0.064408313,0.084018719,2.987582969,-0.247317148,,0.176232348,0.034377171,0.06471136,0.069538939,0.033459284,0.090321159,3.242413177,-0.302383834,,1.117132852,1.063902768,1.024504746,1.05240319
4/14/20,143.139999,136.189392,0.146537,0.034515056,0.069129963,0.074608933,0.090645512,2.996217387,-0.363441842,,0.171496968,0.034939754,0.072851535,0.082449301,0.035001838,0.100577508,3.212741707,-0.393914533,,1.08751818,1.039151896,1.024472439,1.050181498
4/21/20,141.630005,134.752716,0.170073,0.03266912,0.063464494,0.07863912,0.097090417,2.999067438,-0.342341951,,0.180624015,0.032006122,0.064582828,0.086686431,0.036442548,0.107501441,3.2586614,-0.393171635,,1.10217072,1.056316492,1.024408853,1.049262751
4/28/20,141.809998,134.923965,0.174773,0.039046824,0.066233786,0.078663141,0.099497859,3.004050764,-0.409808223,,0.221936247,0.045281703,0.078556025,0.089621053,0.042353138,0.112055201,3.227938432,-0.418886486,,1.068491582,1.066190392,1.032074113,1.059570054
5/5/20,147.470001,140.309128,0.238489,0.050032923,0.085345099,0.080865501,0.101795356,3.026287047,-0.377093022,,0.265744115,0.053337926,0.093281975,0.089636357,0.040912399,0.113651018,3.301973567,-0.394791839,,1.057754825,1.143816496,1.036574764,1.067518403
5/12/20,143.830002,136.845917,0.258444,0.052219402,0.085495249,0.070621541,0.088330879,2.982937242,-0.37021022,,0.272669718,0.054329982,0.090347224,0.078688878,0.038204569,0.099337873,3.263597388,-0.389312824,,1.064076252,1.053338401,1.031083783,1.062639362
5/19/20,149.259995,142.012222,0.138951,0.037643714,0.06212471,0.068925082,0.085500175,2.968086267,-0.340325032,,0.150706151,0.039442717,0.065834831,0.075869448,0.034787816,0.094793799,3.258369643,-0.363697685,,1.056087506,1.01758157,1.02883741,1.053863636
5/26/20,153.710007,146.246124,0.06644,0.026189033,0.044054798,0.056531821,0.073390988,2.931641304,-0.356440357,,0.108204381,0.031795652,0.055055954,0.064202542,0.031818735,0.08276867,3.25707701,-0.392597971,,1.095703263,1.081574858,1.023526662,1.04494133
6/2/20,161.899994,154.038452,0.1165,0.037292689,0.064505301,0.067481732,0.088997355,2.944918308,-0.315472444,,0.138839459,0.041770656,0.073698838,0.075789116,0.034057823,0.099301909,3.272235199,-0.335023397,,1.898581738,1.761157494,1.027831131,1.053674889
6/9/20,153.970001,146.493515,0.211745,0.051847102,0.081819675,0.073455146,0.092819039,3.007993328,-0.284493121,,0.238571901,0.058454775,0.092714699,0.082625175,0.038474337,0.104358843,3.36787768,-0.300357346,,1.8010834,1.779902431,1.032431902,1.059608882
6/16/20,157.080002,149.452545,0.246502,0.056027172,0.093528498,0.070886949,0.088331057,3.036935917,-0.270480544,,0.273069104,0.06090381,0.102574256,0.078416786,0.039400853,0.097867066,3.352777311,-0.29095728,,1.81427288,1.872196381,1.03491026,1.064216116
6/23/20,152.020004,145.296585,0.216184,0.046837242,0.080323105,0.06851947,0.085856776,2.985914455,-0.27502354,,0.244499545,0.052390056,0.090267999,0.07580305,0.035812927,0.095360783,3.303000359,-0.295274478,,1.821737703,1.865352761,1.034221835,1.055163097
6/30/20,,,0.295093,0.055979824,0.098580802,0.075380164,0.089815422,2.991214657,-0.246366282,,0.331955717,0.062923964,0.111256275,0.08465664,0.038951439,0.101301572,3.319586716,-0.264950925,,1.814547196,1.866831906,1.036609235,1.064346596
7/7/20,160.949997,153.83165,0.305159,0.056855064,0.103780628,0.076201822,0.094254666,3.020902567,-0.208307107,,0.339391043,0.063690143,0.116403709,0.084854018,0.038820396,0.105361276,3.336082256,-0.218003377,,1.840734035,1.88025003,1.038688144,1.064018211
7/14/20,163.190002,155.972565,0.304073,0.059040405,0.098195765,0.07570355,0.081604438,2.944186343,-0.30454685,,0.346530672,0.067037786,0.112965362,0.085604579,0.038438011,0.093822383,3.241092401,-0.316622419,,1.972035925,1.8829543,1.039134511,1.07111338
7/21/20,162.690002,155.494705,0.198886,0.051274678,0.081949002,0.061658163,0.076201534,2.98973782,-0.3640717,,0.221700138,0.058039503,0.094049244,0.068234806,0.0367113,0.084510561,3.315787387,-0.385213557,,1.830310925,1.873332834,1.038711919,1.061990177
7/28/20,165.520004,158.199509,0.240565,0.053647535,0.089922544,0.086324626,0.099243981,3.015907216,-0.331872211,,0.277117667,0.062279512,0.105804761,0.095797834,0.041121188,0.110619344,3.355309211,-0.340979279,,1.852660835,1.915392534,1.04188818,1.061936516
8/4/20,169.800003,162.290222,0.242938,0.049945692,0.089011241,0.076824989,0.090739007,2.98085667,-0.322696636,,0.286445793,0.05715721,0.103150154,0.08285863,0.03499105,0.098970773,3.326862004,-0.359353838,,1.850146649,1.901340886,1.035261178,1.051908371
8/11/20,170.979996,163.418015,0.326729,0.061647292,0.11298611,0.094479594,0.109640996,2.986710123,-0.320299777,,0.373390906,0.06986519,0.12973402,0.103542411,0.043722463,0.121071139,3.346411982,-0.356358467,,1.848294615,1.903565102,1.043645599,1.064909338
8/18/20,172.220001,164.603226,0.31283,0.060204064,0.109092613,0.104288893,0.12330921,3.012077486,-0.357896336,,0.349523038,0.068581015,0.124596892,0.113300565,0.047032227,0.134799036,3.350855532,-0.388014217,,1.85722769,1.973127081,1.045370482,1.069060588
8/25/20,177.679993,169.821716,0.251953,0.060466663,0.107980599,0.096592811,0.116375514,3.00473431,-0.378678502,,0.299844605,0.070109672,0.125883822,0.10441444,0.047891395,0.127129479,3.382254819,-0.43138067,,1.882907828,1.992552506,1.044009038,1.068066721
9/1/20,173.449997,165.778793,0.215727,0.056868498,0.098684462,0.09417157,0.113101314,2.977821636,-0.407875898,,0.260926553,0.066190371,0.116043683,0.102003863,0.048753761,0.123772224,3.357443664,-0.461663272,,1.902724615,2.001687365,1.045622435,1.070885148
9/8/20,169.119995,161.640305,0.287897,0.065847155,0.115786679,0.09699055,0.113909541,2.989843642,-0.365902908,,0.322824351,0.074195643,0.132119101,0.105261772,0.049349272,0.124899843,3.361423271,-0.42087048,,1.896149268,1.989902214,1.045437179,1.076991492
9/15/20,169.089996,161.611664,0.256231,0.055746302,0.101791513,0.090982901,0.105469904,2.958744951,-0.31404242,,0.296113076,0.064571908,0.118549673,0.098995264,0.047630207,0.116218821,3.309046842,-0.365538381,,1.901022536,2.005105504,1.043110282,1.07098869
9/22/20,166.960007,160.230408,0.208381,0.045188754,0.085547762,0.083790753,0.098328593,2.935705198,-0.402089787,,0.241623991,0.053018922,0.100836393,0.09042866,0.041818695,0.107479757,3.268874801,-0.439837721,,1.860212749,1.99358674,1.04015014,1.063405396
9/29/20,170.389999,163.522141,0.258682,0.051713106,0.098900534,0.088017274,0.10758683,2.969763685,-0.327798579,,0.273636931,0.057209611,0.108845737,0.091068011,0.042891702,0.113281758,3.232717947,-0.386220116,,1.880957921,2.030674497,1.04136862,1.073628331
10/6/20,177.320007,170.172821,0.290648,0.060039353,0.106923555,0.094238281,0.114189992,2.999065236,-0.31525984,,0.317943806,0.065375746,0.121097973,0.097682887,0.04708795,0.120239955,3.281099199,-0.381487477,,1.874709336,2.01352654,1.044219798,1.077665957
10/13/20,177.550003,170.393524,0.217662,0.047661881,0.093344228,0.094875321,0.113534907,3.014352599,-0.316645827,,0.243371891,0.055116629,0.107626217,0.10371473,0.044988223,0.124684937,3.304220212,-0.350250417,,1.860122325,2.005728366,1.044323731,1.07515641
10/20/20,176.839996,169.712143,0.236894,0.056365531,0.103328055,0.107855065,0.128136652,3.051700956,-0.217635829,,0.245153007,0.060887181,0.113277265,0.114980237,0.050805344,0.138157281,3.373652974,-0.258534933,,1.877967778,2.028058572,1.045930029,1.077698168
10/27/20,166.990005,160.259186,0.24036,0.057556892,0.107063296,0.104586359,0.123029174,3.03671055,-0.241056247,,0.266371414,0.063222668,0.11939233,0.111878465,0.048869552,0.133280867,3.292149102,-0.264481628,,1.896453698,1.960975428,1.041556528,1.07418096
11/3/20,179.259995,172.034607,0.316678,0.068236829,0.127300319,0.115143477,0.137206667,3.072225769,-0.285607237,,0.350920572,0.074710144,0.141221918,0.124366816,0.050891426,0.150003949,3.35566515,-0.330134069,,1.906146404,1.941828994,1.046949968,1.078108171
11/10/20,183.320007,175.930984,0.354018,0.074050894,0.128100916,0.107161792,0.12757031,3.103125079,-0.276678283,,0.382715308,0.080351748,0.140382756,0.120132723,0.052753015,0.144098729,3.405907517,-0.323212839,,1.935891837,1.950216299,1.048392712,1.088507799
11/17/20,183.229996,175.844589,0.256364,0.061465615,0.108273624,0.111158367,0.130996395,3.054434184,-0.357168114,,0.303945832,0.069130661,0.122980776,0.121568972,0.053145966,0.143729463,3.350795601,-0.378720592,,1.933921558,1.964702862,1.04917548,1.078760191
11/24/20,188.179993,180.595093,0.269172,0.058196274,0.104027667,0.102504937,0.119830562,3.050736459,-0.318266254,,0.291951198,0.06364212,0.115076735,0.114160602,0.048668006,0.13406157,3.257637871,-0.357664144,,1.939146282,1.960233806,1.042081439,1.079414876
12/1/20,191.509995,183.790863,0.314757,0.061787333,0.126891522,0.123951328,0.145247008,3.030103822,-0.190154459,,0.335698945,0.066629075,0.137126919,0.133093589,0.055607133,0.154615887,3.209384766,-0.246656858,,1.909515995,2.737641824,1.050117683,1.102234086
